বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
সহিহ ফাযায়েলে আমল,৩০,সহিহ হাদিস,,ইবনু ‘উমার (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলছেন : আমি মানুষের সাথে ততক্ষণ পর্যন্ত যুদ্ধ করার জন্য প্রেরিত হয়েছি যতক্ষণ না তারা এ সাক্ষ্য দেয় যে, আল্লাহ্ ছাড়া কোন ইলাহ্ নেই এবং মুহামাদ আল্লাহর রাসূল, সলাত ক্বায়িম করবে এবং যাকাত দিবে। তারা যদি এটা করে তাহলে আমার পক্ষ থেকে তাদের রক্ত ও সম্পদের নিরাপত্তার ঘোষণা রইল। তবে ইসলামের হাক্ব ব্যতীত। তাদের হিসাব্ আল্লাহর উপর। [১]"
সহিহ ফাযায়েলে আমল,৩১,সহিহ হাদিস,,হাকিম ইবনু হিযাম থেকে বর্ণিত:,"“আল্লাহর শপথ! আমি জাহিলী যুগে যেসব নেক কাজ করেছি তা কখনো পরিত্যাগ করবো না, বরং ইসলামের মধ্যেও অনুরূপ করবো।” (সহীহ মুসলিম হা/৩৪০)"
সহিহ ফাযায়েলে আমল,৩২,সহিহ হাদিস,,হিশাম ইবনু ‘উরওয়াহ্ থেকে বর্ণিত:,“হাকিম হিযাম জাহিলী যুগে একশো দাস মুক্ত করেছেন এবং সওয়ারীর জন্য একশো উট দান করেছিলেন। অতঃপর মুসলিম হওয়ার পরও পুনরায় একশো দাস মুক্ত করেছেন এবং আল্লাহর পথে জিহাদের জন্য একশো উট দান করেছেন। অতঃপর নাবী (সাঃ)-এর নিকট আসলেন।” হাদীসের বাকী অংশ পূর্বের হাদীসের অনুরূপ। (সহীহ মুসলিম হা/১৪১)
সহিহ ফাযায়েলে আমল,৩৩,হাসান হাদিস,,আবূ ‘আবদুল রহমান জুহানী (রাঃ) থেকে বর্ণিত:,"একদা আমরা রাসূলুল্লাহ্ (সাঃ)-এর নিকট বসা ছিলাম। এমন সময় দুইজন আরোহীকে আসতে দেখা গেলো। রাসূলুল্লাহ্ (সাঃ) তাদেরকে দেখে বললেন, এদেরকে কিন্দা ও মাযহিজ গোত্রের মনে হচ্ছে। অতঃপর তারা রাসূলুল্লাহ্ (সাঃ)-এর নিকট উপস্থিত হলো, তখন তাদের সাথে মাযহিজ গোত্রের কিছু লোকও ছিল। বর্ণনাকারী বলেন, অতঃপর দুই আগুন্তুকের মধ্যকার একজন বাই’আত গ্রহণের জন্য রাসূলুল্লাহ্ (সাঃ)-এর নিকটবর্তী হলো। যখন তিনি তাঁর (সাঃ) হাত নিজের হাতে নিলেন তখন বললেন, হে আল্লাহর রাসূল! যে ব্যক্তি আপনার সাথে সাক্ষ্যৎ করলো এবং আপনার উপর ঈমান আনলো, আপনাকে সত্য বলে মানলো এবং আপনার অনুসরণ করলো সে কি পাবে? তিনি (সাঃ) বললেন : তার জন্য সুসংবাদ (মোবারকবাদ)। অতঃপর লোকটি তাঁর হাতের উপর হাত বুলিয়ে বাই’আত গ্রহণ করে চলে গেলো। অতঃপর দ্বিতীয় ব্যক্তি অগ্রসর হলো। সেও বাই’আত গ্রহণের জন্য রাসূলুল্লাহ্ (সাঃ)-এর হাত নিজের হাতে রেখে বললো, হে আল্লাহর রাসূল! যে ব্যক্তি আপনাকে না দেখে আপনার উপর ঈমান আনলো, আপনাকে সত্য বলে মানলো এবং আপনার অনুসরণ করলো সে কি পাবে? তিনি (সাঃ) বললেন : তার জন্য সুসংবাদ, তার জন্য সুসংবাদ, তার জন্য সুসংবাদ। অতঃপর এ লোকটিও তাঁর হাতের উপর নিজের হাত বুলিয়ে বাই’আত গ্রহণ করে চলে গেলো। [১]"
সহিহ ফাযায়েলে আমল,৩৪,হাসান লিগাইরিহি,,আনাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : “যে ব্যক্তি আমাকে দেখেছে এবং আমার প্রতি ঈমান এনেছে তার জন্য একবার সুসংবাদ। আর যে ব্যক্তি আমাকে দেখে নাই, তথাপি আমার প্রতি ঈমান এনেছে তার জন্য সাত বার (বারবার) মোবারকবাদ।”"
সহিহ ফাযায়েলে আমল,৩৫,হাসান লিগাইরিহি,,আনাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : আমার আকাঙ্খা হয়, যদি আমার ভাইদের সাথে অমার সাক্ষ্য হতো! তখন নাবী (সাঃ)-এর সাহাবীগণ বলেন : আমরা কি আপনার ভাই নই? তিনি (সাঃ) বললেন : “তোমরা তো আমার সাহাবী। আমার ভাই হলো তারা, যারা আমাকে না দেখে আমার উপর ঈমান আনবে।”"
সহিহ ফাযায়েলে আমল,৩৬,সহিহ হাদিস,,বর্ণনাকারী থেকে বর্ণিত:,"একদা কিছু লোক “আবদুল্লাহ্ (রাঃ)-এর সামনে মুহাম্মাদ (সাঃ)-এর সাহাবীদের ঈমান সম্পর্কে আলোচনা করলো তখন রাসূলুল্লাহ্ (সাঃ) বলেন, যারা রাসূলুল্লাহ্ (সাঃ)- কে দেখেছেন তাদের সামনে তাঁর সত্যতা একেবারেই সুস্পষ্ট ছিল। সেই সত্তার শপথ যিনি ছাড়া কোন ইলাহ্ নেই। সবচেয়ে উত্তম ঈমান হলো ঐ ব্যক্তির যে না দেখে ঈমান এনেছে। অতঃপর এর প্রমাণে তিনি এ আয়াত পড়লেন : “আলিফ, লাম-মীম, এটা এমন কিতাব যাতে সন্দেহের অবকাশ নেই। মুত্তাকীনদের জন্য হিদায়াত স্বরূপ, যারা গায়েবের প্রতি ঈমান রাখে।”"
সহিহ ফাযায়েলে আমল,৩৭,সহিহ হাদিস,,আনাস (রাঃ) থেকে বর্ণিত:,"নাবী (সাঃ)- কে বলেছেন। তিনটি জিনিস যার মধ্যে রয়েছে ঈমানের প্রকৃত স্বাদ সেই পাবে। এক, তার অন্তরে আল্লাহ্ ও তাঁর রাসূলের প্রতি ভালবাসা সবচেয়ে বেশি হবে। দুই, যে কোন ব্যক্তির সাথে কেবলমাত্র আল্লাহর জন্যই ভালবাসার সম্পর্ক গড়ে। তিন, ঈমানের পর কুফরীর দিকে ফিরে যাওয়া তার কাছে এরূপ অপছন্দনীয় যেরূপ আগুনে নিক্ষিপ্ত হওয়া অপছন্দনীয়। [১]"
সহিহ ফাযায়েলে আমল,৩৮,সহিহ হাদিস,,‘আব্বাস ইবনু ‘আবদুল মুত্তালিব (রাঃ) থেকে বর্ণিত:,"তিনি রাসূলুল্লাহ্ (সাঃ) - কে বলতে শুনেছেন: যে ব্যক্তি সন্তুষ্টিচিত্তে আল্লাহকে রব্ব, ইসলামকে নিজের দ্বীন এবং মুহাম্মাদ (সাঃ) - কে রাসূল হিসেবে মেনে নিয়েছে, সে ঈমানের স্বাদ গ্রহণ করেছে। [১]"
সহিহ ফাযায়েলে আমল,৩৯,সহিহ হাদিস,,জাবির ইবনু ‘আবদুল্লাহ্ (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন : যে ব্যক্তি ইখলাসের সাথে ‘লা ইলাহা ইল্লাল্লাহ’ বলবে, সে জান্নাতে প্রবেশ করবে। [১]"
সহিহ ফাযায়েলে আমল,৪০,সহিহ হাদিস,,মু’আয (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন : “যে ব্যক্তি খালেস অন্তরে ইখলাসের সাথে ‘লা ইলাহা ইল্লাল্লাহ্’ এর সাক্ষ্য দিবে, সে জান্নাতে প্রবেশ করবে।” (ইবনু হিব্বান, আবূ নু’আইম, আহমাদ। এর সানাদ বুখারী ও মুসলিমের শর্তে সহীহ। সিলসিলাহ্ সহীহাহ্ হা/২৩৫৫)"
সহিহ ফাযায়েলে আমল,৪১,সহিহ হাদিস,,‘ইতবান বিন মালিক (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন: “যে ব্যক্তি একমাত্র আল্লাহ কে সন্তুষ্ট করার জন্য ‘লা ইলাহা ইল্লাল্লাহ্’ বলবে, ক্বিয়ামাতের দিন সে এমনভাবে উপস্থিত হবে যে, তার উপর জাহান্নাম হারাম হয়ে গেছে।” (আহমাদ হা/১৬৪৮২, সহীহুল বুখারী, সহীহ্ মুসলিম, বায়হাক্বীর ‘আসমা ওয়াস সিফাত’ ও দূররে মানসুর)"
সহিহ ফাযায়েলে আমল,৪২,সহিহ হাদিস,,ইবনু ‘উমার (রাঃ) থেকে বর্ণিত:,"নাবী (সাঃ) তাকে বললেন। লোকদের মাঝে ঘোষণা দাও : “যে ব্যক্তি ইখলাসের সাথে এ সাক্ষ্য দিবে যে, আল্লাহ্ ছাড়া কোন ইলাহ্ নেই, তিনি একক, তাঁর কোন শরীক নেই”- সে জান্নাতে প্রবেশ করবে। (বাযযার, সহীহ্ জামিউল সাগীর হা/৮৫১- তাহক্বীক্ব আলবানী : সহীহ)"
সহিহ ফাযায়েলে আমল,৪৩,সহিহ হাদিস,,আবূ হুরাইরাহ (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন : ঈমানের সত্তর বা ষাটের অধিক শাখা রয়েছে। এর মধ্যে সর্বোত্তম শাখা হলো এ কথা বলা যে, আল্লাহ্ ছাড়া কোন ইলাহ্ নেই। আর সর্বনিম্ন শাখা হলো রাস্তা থেকে কষ্টদায়ক বস্তু সরিয়ে ফেলা। আর লজ্জাশীলতা ঈমানের একটি বিশেষ শাখা। [১]"
সহিহ ফাযায়েলে আমল,৪৪,সহিহ হাদিস,,জাবির ইবনু ‘আবদুল্লাহ্ (রাঃ) থেকে বর্ণিত:,নাবী (সাঃ) বলেন : সর্বোত্তম যিকির হচ্ছে ‘লা ইলাহা ইল্লাল্লাহ্’ এবং সর্বোত্তম দু’আ হলো ‘আল-হামদুলিল্লাহ্’। [১]
সহিহ ফাযায়েলে আমল,৪৫,সহিহ হাদিস,,‘আবদুল্লাহ্ ইবনু ‘আমর (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন : নূহ (আঃ) স্বীয় ইন্তিকালের সময় তাঁর দুই ছেলেকে ডেকে বলেছেন : আমি তো অক্ষম হয়ে পড়েছি। তাই আমি তোমাদেরকে অসিয়ত করে যাচ্ছি। আমি তোমাদেরকে দু’টি বিষয়ে আদেশ করছি এবং দু’টি বিষয় থেকে নিষেধ করছি। আমি তোমাদেরকে শির্‌ক এবং অহংকার থেকে নিষেধ করছি। আর যে দুটি বিষয়ে আদেশ করছি তার একটি হলো : “লা ইলাহা ইল্লাল্লাহ্”। কেননা সমস্ত আসমান ও যমীন এবং এর মাছে যা কিছু আছে সব কিছু যদি এক পাল্লায় রাখা হয় আর অপর পাল্লায় “লা ইলাহা ইল্লাল্লাহ্” রাখা হয়, তাহলে কালেমার পাল্লাই ঝুলে যাবে (ভারি হবে)। আর যদি সমস্ত আসমান-যমীন (সাত আকাশ ও সাত যমীন) এবং এর মধ্যকার যা কিছু আছে, একটি হালকা বা গোলাকার করে তার উপর এ কালেমাকে রাখা হয় তাহলে ওজনের কারণে তা ভেঙ্গে যাবে। আর আমি তোমাদেরকে আদেশ করছি ‘সুবহানাল্লাহি ওয়া বিহামাদিহি’ (পাঠ করার জন্য), কেননা এটা প্রত্যেক বস্তুর তাসবীহ, এর দ্বারাই প্রত্যেক বস্তুকে রিযিক্ব দেয়া হয়। [১]"
সহিহ ফাযায়েলে আমল,৪৬,সহিহ হাদিস,,আবূ হুরাইরাহ্ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন : একদা আমি বললাম, হে আল্লাহর রাসূল! ক্বিয়ামাতের দিন আপনার শাফা’আত দ্বারা কোন ব্যক্তি সবচেয়ে বেশি উপকৃত হবে? রাসূলুল্লাহ্ (সাঃ) বললেন : হাদীসের প্রতি তোমার আগ্রহ দেখেই আমি বুঝতে পেরেছিলাম যে, তোমার আগে এ বিষয়ে কেউ জিজ্ঞেস করবে না। (অতঃপর রাসূলুল্লাহ্ (সাঃ) বললেন: আমার শাফায়া’আত দ্বারা সবচেয়ে বেশি উপকৃত হবে ঐ ভাগ্যবান ব্যক্তি যে অন্তরের ইখলাসের সাথে ‘লা ইলাহা ইল্লাল্লাহ্’ বলবে।’"
সহিহ ফাযায়েলে আমল,৪৭,সহিহ হাদিস,,আবূ হুরাইরাহ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : যে ব্যক্তি “লা ইলাহা ইল্লাল্লাহ” বলবে একদিন না একদিন এই কালেমা অবশ্যই তার উপকারে আসবে। যদিও ইতিপূর্বে তাকে কিছুটা শাস্তি ভোগ করতে হবে। [১]"
সহিহ ফাযায়েলে আমল,৪৮,সহিহ হাদিস,,আবূ বাকর (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : যে ব্যক্তি এই কালেমা গ্রহণ করবে যা আমি আমার চাচার (আবূ ত্বালিবের) কাছে পেশ করেছিলাম এবং তিনি তা প্রত্যাখান করেছিলেন, সেই কালেমা এই ব্যক্তির নাজাতের উপায় হবে। [১]"
সহিহ ফাযায়েলে আমল,৪৯,সহিহ হাদিস,,বর্ণনাকারী থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন, “যে ব্যক্তি ‘লা ইলাহা ইল্লাল্লাহ’ বলতে এই কালেমা তাকে ঐ সময়ে মুক্তি দিবে যখন তার উপর মুসিবত আসবে।” (সিলসিলাহ সহীহাহ্ হা/ ১৯৩২)"
সহিহ ফাযায়েলে আমল,৫০,সহিহ হাদিস,,আনাস ইবনু মালিক (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নাবী (সাঃ) বলেছেন : এমন প্রত্যেক ব্যক্তিকে জাহান্নাম থেকে বের করা হবে যে “লা ইলাহা ইল্লাল্লাহ” বলেছে এবং তার অন্তরে যবের দানার ওজন পরিমাণও কল্যাণ (ঈমান) থাকবে। এমন প্রত্যেক ব্যক্তিকে জাহান্নাম থেকে বের করা হবে যে “লা ইলাহা ইল্লাল্লাহ” বলেছে এবং তার অন্তরে গমের দানার ওজন পরিমাণও কল্যাণ থাকবে। অতঃপর এমন প্রত্যেক ব্যক্তিকে জাহান্নাম থেকে বের করা হবে যে “লা ইলাহা ইল্লাল্লাহ” বলেছে এবং তার অন্তরে অণু পরিমাণও কল্যাণ থাকবে। [১]"
সহিহ ফাযায়েলে আমল,৫১,সহিহ হাদিস,,‘আবদুল্লাহ ইবনু ‘আমর ইবনুল ‘আস (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন: মহান আল্লাহ ক্বিয়ামাতের দিন আমার উম্মাতের মধ্য থেকে এক ব্যক্তিকে সমস্ত হাশরবাসীর সামনে আলাদা করে এনে উপস্থিত করবেন। তিনি তার সামনে ৯৯টি ‘আমলনামার খাতা খুলে ধরবেন। প্রতিটি খাতা দৃষ্টিসীমা পর্যন্ত বিস্তৃত হবে। অতঃপর তাকে প্রশ্ন করা হবে, তুমি কি এসব ‘আমলনামার কোন কিছুকে অস্বীকার করো। ‘আমলনামা লিখার কাজে নিয়োজিত আমার ফিরিশতারা কি তোমার উপর কোন জুলুম করেছে? সে বলবে, না। অতঃপর প্রশ্ন করা হবে, এ সমস্ত গুনাহের পক্ষে তোমার একটি নেকী আমার কাছে রয়েছে। আজ তোমার উপর কোন জুলুম করা হবে না। অতঃপর একটি কাগজের টুকরা বের করা হবে, যাতে লিখা থাকবে : ‘আশহাদু আল্লা ইলাহা ইল্লাল্লাহু ওয়া আশহাদু আন্না মুহাম্মাদান ‘আবদুহু ওয়া রাসূলুহু।’ বলা হবে, যাও এটাকে ওজন করে নাও। সে আরজ করবে, এতোগুলো দফতরের মোকাবেলায় এই সামান্য কাগজের টুকরা কি কাজে আসবে। বলা হবে, আজ তোমার উপর কোন জুলুম করা হবে না। অতঃপর ঐ দফতরগুলোকে এক পাল্লায় রাখা হবে এবং অপর পাল্লায় কাগজের ঐ টুকরাটি রাখা হবে। তখন দফতরওয়ালা পাল্লাটির মোকাবেলায় ঐ কাগজের টুকরার পাল্লাটি ওজনে ভারি হয়ে যাবে। আসল কথা হলো, আল্লাহর নামের বিপরীতে কোন কিছুই ভারি হতে পারে না। [১]"
সহিহ ফাযায়েলে আমল,৫২,হাসান হাদিস,,আবূ হুরাইরাহ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : কোন বান্দা এমন নেই যে ‘লা ইলাহা ইল্লাল্লাহ’ বলে আর তার জন্য আকাশসমূহের দরজাগুলো খূলে যায় না। এমনকি এ কালেমা সোজা আরশ পর্যন্ত পৌঁছে যায়। তবে শর্ত হচ্ছে, এর পাঠকারী কবীরাহ গুনাহ্ থেকে বেঁচে থাকবে। [১]"
সহিহ ফাযায়েলে আমল,৫৩,সহিহ হাদিস,,হুযাইফাহ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : কাপড়ের কারুকার্য যেমন মুছে যায় তেমনি ইসলামও এক সময় অস্পষ্ট হয়ে যাবে। এমনকি লোকেরা এটাও জানবে না যে, সিয়াম কি, সলাত কি, কুরবানী কি এবং সদাক্বাহ কি জিনিস। একটি রাত আসবে যখন অন্তরসমূহ থেকে কুরআন উঠিয়ে নেয়া হবে এবং যমীনের উপর কুরআনের একটি আয়াতও অবশিষ্ট থাকবে না। তখন মানুষদের মধ্যে একদল বৃদ্ধ ও বৃদ্ধা অবশিষ্ট থাকবে। তারা বলবে, আমরা আমাদের বাপ-দাদার (পূর্ব পুরুষের) কাছ থেকে এই কালেমা “লা ইলাহা ইল্লাল্লাহ্” শুনেছিলাম, সেজন্য আমরাও এই কালেমা পাঠ করি। তখন সিলাহ্ বিন যুফার হুযাইফাহ (রাঃ)- কে জিজ্ঞেস করলো, তারা যেহেতু ঐ সময় সলাত, সিয়াম, কুরবানী এবং সদাক্বাহ সম্পর্খে অবহিত থাকবে না, তাহলে এই কালেমা তাদের কী উপকারে আসবে? হুযাইফাহ (রাঃ) কোন জবাব দিলেন না। তিনি একই প্রশ্ন করলেন। প্রতিবারেই (রাঃ) কোন জবাব দিলেন না। অতঃপর তৃতীয়বারের পর (অনুরোধ) করলে তিনি বলেন, হে সিলাহ্! এই কালেমা তাদেরকে জাহান্নাম থেকে নাজাত দিবে। এই কালেমা তাদেরকে জাহান্নাম থেকে নাজাত দিবে। এই কালেমা তাদেরকে জাহান্নাম থেকে নাজাত দিবে। [১]"
সহিহ ফাযায়েলে আমল,৫৪,সহিহ হাদিস,,মিক্বদাদ ইবনু আসওয়াদ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি রাসূলুল্লাহ্ (সাঃ)- কে বলতে শুনেছি : যমীনের উপর এমন কোন মাটির ঘর বা তাঁবু অবশিষ্ট থাকবে না যেখানে মহান আল্লাহ্ ইসলামের কালেমা (হুকুমাত) প্রবেশ না করাবেন। যারা মানবে তাদেরকে কালেমার অধিকারী (অনুসারী) হিসেবে সম্মানিত করবেন এবং যারা মানবে না তাদেরকে অপদস্থ করবেন। অতঃপর তারা (জিযিয়া দিয়ে) মুসলিমদের অধীনস্থ হয়ে থাকবে। [১]"
সহিহ ফাযায়েলে আমল,৫৫,সহিহ হাদিস,,ইবনু ‘উমার (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ্ (সাঃ) বলেছেন : ইসলামের স্তুম্ভ পাঁচটি। এ সাক্ষ্য দেয়া যে, আল্লাহ্ ছাড়া কোন ইলাহ্ নেই এবং মুহাম্মাদ আল্লাহর বান্দা ও রাসূল, সলাত ক্বায়িম করা, যাকাত দেয়া, হাজ্জ্ব করা এবং রমাযানের সওম পালন করা। [১]"
সহিহ ফাযায়েলে আমল,৫৬,সহিহ হাদিস,,আবূ হুরাইরাহ্ (রাঃ) থেকে বর্ণিত:,"একদা জিবরীল (আ) রাসূলুল্লাহ্ (সাঃ) -এর নিকট এসে জিজ্ঞেস করলেন, ইসলাম কী ? রাসূলুল্লাহ্ (সাঃ) বলেছেন : “ইসলাম হল, তুমি এক আল্লাহর ‘ইবাদাত করবে তাঁর সাথে কাউকে শরীক করবে না। আর সলাত ক্বায়িম করবে ও ফরয যাকাত প্রদান করবে এবং রামাযানের সিয়াম পালন করবে।” (সহীহুল বুখারী, সহীহ মুসলিম, আহমাদ)"
সহিহ ফাযায়েলে আমল,৫৭,হাসান হাদিস,,আবূ হুরাইরাহ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন : তোমরা তোমাদের মৃত্যু পথযাত্রীকে ‘লা ইলাহা ইল্লাল্লাহ’ তালকীন করাও। কেননা যে ব্যক্তি মৃত্যুর সময় শেষ কথা হবে ‘লা ইলাহা ইল্লাল্লাহ’ সে জান্নাতে প্রবেশ করবে। [১]"
সহিহ ফাযায়েলে আমল,৫৮,সহিহ হাদিস,,‘উসমান (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্ (সাঃ) বলেছেন: যে ব্যক্তি অন্তরে এ বিশ্বাস রেখে মৃত্যু বরণ করলো যে, আল্লাহ্ ছাড়া কোন ইলাহ্ নেই, সে জান্নাতে প্রবেশ করবে। [১]"
সহিহ ফাযায়েলে আমল,৫৯,হাসান হাদিস,,বর্ণনাকারী থেকে বর্ণিত:,"অন্য বর্ণনায় রয়েছে : “যে ব্যক্তির শেষ কথা হবে ‘লা ইলাহা ইল্লাল্লাহ’ সে জান্নাতে প্রবেশ করবে।” (আবূ দাঊদ, হাকিম, ইবনু মানদাহ্ ‘আত-তাওহীদ’ এবং আহমাদ। ইমাম হাকিম বলেন : সানাদ সহীহ। ইমাম যাহাবীর মতও তাই। শায়খ আলবানী একে হাসান বলেছেন। ইরওয়াউল গালীল হা/৬৮৭)"
সহিহ ফাযায়েলে আমল,৬০,সহিহ হাদিস,,বর্ণনাকারী থেকে বর্ণিত:,"অন্য বর্ণনায় রয়েছে : রাসূলুল্লাহ্ (সাঃ) বলেছেন : “আমি এমন একটি কালেমা জানি, যে কোন বান্দা এ কালেমা অন্তরের সাথে সত্য জেনে পাঠ করবে এবং ঐ অবস্থায় মৃত্যু বরণ করবে সে জাহান্নামের জন্য হারাম হয়ে যাবে। সেই কালেমা হলো ‘লা ইলাহা ইল্লাল্লাহ’।” (হাকিম। ইমাম হাকিম বলেন : হাদীসটি বুখারী ও মুসলিমের শর্তে সহীহ। আলবানী হাদীসটিকে সহীহ বলেছেন সহীহ আত-তারগীব গ্রন্থে)"
সহিহ ফাযায়েলে আমল,৬১,সহিহ হাদিস,,আবূ যার (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, একদা আমি নাবী (সাঃ)-এর কাছে এসে দেখি তিনি সাদা কাপড় জড়িয়ে ঘুমিয়ে আছেন। এরপর আবার এসেও তাকে ঘুমন্ত দেখতে পাই। অতঃপর আবার এসে দেখি তিনি জাগ্রত হয়েছেন। ফলে আমি তাঁর পাশে বসে পড়ি। তখন তিনি (সাঃ) বললেন : যে কোন বান্দা এ কথা বলে যে, আল্লাহ্ ছাড়া কোন ইলাহ্ নেই এবং এর উপরই মৃত্যু বরণ করে, সে জান্নাতে প্রবেশ করবে। এ কথা শুনে আবূ যার (রাঃ) বলেন : যদি সে যেনা করে এবং যদি সে চুরি করে তবুও? নাবী (সাঃ) বললেন : যদি সে যেনা করে এবং যদি সে চুরি করে তবুও। আবূ যার (রাঃ) আবার বলেন : যদি সে যেনা করে, যদি সে চুরি করে তবুও? নাবী (সাঃ) বললেন : যদি সে যেনা করে এবং যদি সে চুরি করে তবুও সে জান্নাতে প্রবেশ করবে। আবূ যার নাবী (সাঃ)- কে প্রশ্নটি তিনবার করেন আর প্রতিবারই নাবী (সাঃ) একই জবাব দেন। অতঃপর চতুর্থবারে বললেন, আবূ যারের নাক ধুলো মলিন হোক। [১]"
সহিহ ফাযায়েলে আমল,৬২,সহিহ হাদিস,,ইয়াহইয়া ইবনু ত্বালহা থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ্‌ (সাঃ)-এর ইস্তিকালের পর একদা ‘উমার (রাঃ) ত্বালহার নিকট দিয়ে যাচ্ছিলেন। ‘উমার (রাঃ) ত্বালহাকে বিষন্ন দেখে বললেন : কি ব্যাপার, তোমাকে বিষন্ন দেখছি? তোমার চাচাতো ভাইয়ের খিলাফাত কি তোমার অপছন্দ হচ্ছে? ত্বালহা বললেন, না। তবে আমি রাসূলুল্লাহ্‌ (সাঃ)- কে বলতে শুনেছি : এমন একটি কালেমা আমি জানি, তা যে কেউ মৃত্যুর সময় পাঠ করলে তার ‘আমলনামার জন্য সেটা নূর হবে এবং এবং নিঃসন্দেহে তার দেহ ও আত্মা মৃত্যুর সময় সেটার দ্বারা স্বস্তি লাভ করবে। কিন্তু উক্ত কালেমা সম্পর্কে রাসূল (সাঃ)- কে জিজ্ঞেস করতে পারিনি। এ সময়ের মধ্যে তিনিও ইন্তিকাল করেছেন। ‘উমার (রাঃ) বললেন, আমার সেই কালেমা জানা আছে। এটা সেই কালেমা যা তিনি তাঁর চাচার কাছে আশা করেছিলেন (অর্থাৎ ‘লা ইলাহা ইল্লাল্লাহ’)। [১]"
সহিহ ফাযায়েলে আমল,৬৩,সহিহ হাদিস,,বর্ণনাকারী থেকে বর্ণিত:,"অন্য বর্ণনায় রয়েছে : ত্বালহা বলেন, আমি রাসূলুল্লাহ্‌ (সাঃ)- কে বলতে শুনেছি : “আমি এমন একটি কালেমা জানি, যে ব্যক্তি মৃত্যুর সময় তা পাঠ করবে তার মৃত্যুকষ্ট দূর হয়ে যাবে, তার রং মৃত্যুর সময় উজ্জ্বল হতে থাকবে এবং সে আনন্দদায়ক দৃশ্য দেখতে পাবে।” কিন্তু আমি উক্ত কালেমা সম্পর্কে রাসূল (সাঃ)- কে জিজ্ঞেস করতে পারিনি। সেজন্য আমি মনক্ষূন্ন আছি। ‘উমার (রাঃ) বললেন, আমার সেই কালেমা জানা আছে। ত্বালহা (রাঃ) আনন্দিত হয়ে জিজ্ঞেস করলেন, সেটা কি? ‘উমার (রাঃ) বললেন, আমি অবগত আছি তার চেয়ে শ্রেষ্ঠ কালেমা আর নেই যা তিনি স্বীয় চাচা আবু ত্বালিবকে মৃত্যুর সময় পেশ করেছিলেন, অর্থাৎ ‘লা ইলাহা ইল্লাল্লাহ’। ত্বালহা (রাঃ) বললেন, আল্লাহর কসম এটাই, আল্লাহর কসম এটাই সেই কালেমা।”"
