বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
হাদিস সম্ভার,৪৩,সহিহ হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) যখন বৃষ্টি-সম্ভাবনাময় মেঘ দেখলে অগ্র-পশ্চাৎ হয়ে হাঁটাহাটি করতেন। অতঃপর বৃষ্টি হলে শঙ্কামুক্ত হতেন। একদা আমি বললাম, (‘আপনি এমন শঙ্কাগ্রস্ত হন কেন? লোকেরা তো মেঘ দেখলে খোশ হয়।’) তিনি বললেন, “জানি না, হয়তো-বা তাই হতে পারে, যেমন আল্লাহ তাআলা বলেছেন, অতঃপর যখন তাদের উপত্যকার দিকে তারা মেঘ আসতে দেখল, তখন তারা বলতে লাগল, ‘ওটা তো মেঘ, আমাদেরকে বৃষ্টি দান করবে।’ (হূদ বলল) ‘বরং ওটাই তো তা, যা তোমরা ত্বরান্বিত করতে চেয়েছ; এক ঝড়, যাতে রয়েছে মর্মন্তদ শাস্তি। (আহক্বাফঃ ২৪, আহমাদ ২৬০৩৭, মুসলিম ২১২২, তিরমিযী ৩২৫৭, ইবনে মাজাহ ৩৮৯১, সিঃ সহীহাহ ২৭৫৭নং)"
হাদিস সম্ভার,৪৪,সহিহ হাদিস,,ইবনে আব্বাস (রাঃ) থেকে বর্ণিত:,"একদা রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) নসীহত করার জন্য আমাদের মাঝে দাঁড়ালেন। অতঃপর তিনি বললেন, “হে লোক সকল! তোমাদেরকে আল্লাহর নিকট উলঙ্গ পা, উলঙ্গ দেহ ও খতনাবিহীন অবস্থায় একত্রিত করা হবে। (আল্লাহ বলেন,) ‘যেমন আমি প্রথম সৃষ্টি করেছি আমি পুনর্বার তাকে সেই অবস্থায় ফিরাবো। এটা আমার প্রতিজ্ঞা, যা আমি পুরা করব।’ (সূরা আম্বিয় ১০৪ আয়াত) জেনে রাখো! কিয়ামতের দিন সৃষ্টির মধ্যে সর্বপ্রথম ইব্রাহীম (আঃ) -কে বস্ত্র পরিধান করানো হবে। আরো শুনে রাখ! সে দিন আমার উম্মতের কিছু লোককে নিয়ে আসা হবে অতঃপর তাদেরকে বাম দিকে নিয়ে যাওয়া হবে। তারপর আমি বলব, ‘হে প্ৰভু! এরা তো আমার সঙ্গী।’ কিন্তু আমাকে বলা হবে, ‘এরা আপনার (মৃত্যুর) পর (দ্বীনে) কী কী নতুন নতুন রীতি আবিষ্কার করেছিল, তা আপনি জানেন না।’ (এ কথা শুনে) আমি বলব--যেমন নেক বান্দা (ঈসা (আঃ)) বলেছিলেন, “যতদিন আমি তাদের মধ্যে ছিলাম, ততদিন আমি ছিলাম তাদের ক্রিয়াকলাপের সাক্ষী। কিন্তু যখন তুমি আমাকে তুলে নিলে, তখন তুমিই তো ছিলে তাদের ক্রিয়াকলাপের পর্যবেক্ষক। আর তুমি সর্ববস্তুর উপর সাক্ষী। তুমি যদি তাদেরকে শাস্তি দাও, তবে তারা তোমারই বান্দা। আর যদি তাদেরকে ক্ষমা কর, তবে তুমি তো পরাক্রমশালী প্রজ্ঞাময়।” (সূরা ময়েদা ১১৭ আয়াত) অতঃপর আমাকে বলা হবে যে, ‘নিঃসন্দেহে আপনার ছেড়ে আসার পর এরা (ইসলাম থেকে) পিছনে ফিরে গিয়েছিল।’ (বুখারী ৩৪৪৭, মুসলিম ৩৭৮০নং)"
হাদিস সম্ভার,৪৫,সহিহ হাদিস,,রুবাইয়ে বিন্তে মুআওবিয থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) এক বালিকাকে যখন কবিতায় বলতে শুনলেন, “আমাদের মাঝে এমন নবী আছেন; যিনি আগামীকালের অবস্থা জানেন।” তখন তিনি বললেন, “এই কথাটি ছেড়ে দাও (বলো না) বাকী যেগুলি বলছিলে সেগুলি বল।” (বুখারী ৪০০১নং)"
হাদিস সম্ভার,৪৬,সহিহ হাদিস,,আনাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “রোগের সংক্রমণ ও অশুভ লক্ষণ বলতে কিছুই নেই। শুভ লক্ষণ মানা আমার নিকট পছন্দনীয়। আর তা হল, উত্তম বাক্য।” (বুখারী ৫৭৭৬, মুসলিম ৫৯৩৩-৫৯৩৪নং) (অর্থাৎ উত্তম বাক্য শুনে মনে মনে কল্যাণের আশা পোষণ করা, যেমন চাকরীর দরখাস্ত নিয়ে গিয়ে কারো জিঞ্জেস করলেন, সে বলল, মঞ্জুর আলী। তখন আপনার মনে দরখাস্থ মঞ্জুর হওয়ার আশা করা বিধি-সম্মত।)"
হাদিস সম্ভার,৪৭,সহিহ হাদিস,,ইবনে উমার (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “ছোঁয়াচে ও অশুভ বলে কিছু নেই। অশুভ বলতে যদি কিছু থাকে, তাহলে তা ঘর, স্ত্রী ও ঘোড়ার মধ্যে আছে।” (বুখারী ৫০৯৪নং) (কোন বস্তু প্রকৃতপক্ষে অমঙ্গলময় নয়। তবে বিশেষ কিছু গুণাগুণের ভিত্তিতে কোন কোন ব্যক্তির জন্য কষ্ট ও দুঃখের কারণ হয়ে দাঁড়ায় বলে তাকে অমঙ্গলময় বোধ করা হয় যেমন, স্বামীর অবাধ্য স্ত্রী, সংকীর্ণ ঘর, অবাধ্য বাহন ইত্যাদি)"
হাদিস সম্ভার,৪৮,সহিহ হাদিস,,বুরাইদাহ (রাঃ) থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) (কোন কিছুকে) অশুভ লক্ষণ মানতেন না। (আবূ দাঊদ ৩৯২২নং, বিশুদ্ধ হাদীস)"
হাদিস সম্ভার,৪৯,সহিহ হাদিস,,আব্দুল্লাহ ইবনে মাসঊদ থেকে বর্ণিত:,"আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেন, “কিছুকে অশুভ লক্ষণ বলে মনে করা শির্ক। কিছুকে কুপয় মনে করা শির্ক, কিছুকে কুলক্ষণ মনে করা শির্ক। কিন্তু আমাদের মধ্যে এমন কেউ নেই যার মনে কুধারণা জন্মে না। তবে আল্লাহ (তাঁরই উপর) তাওয়াক্কুল (ভরসার) ফলে তা (আমাদের হৃদয় থেকে) দূর করে দেন।” (আহমাদ ১/৩৮৯, ৪৪০, আবূ দাঊদ ৩৯১২, তিরমিযী, ইবনে মাজাহ, ইবনে হিব্বান, হাকেম প্রমুখ, সিলসিলাহ সহীহাহ ৪৩০নং)"
হাদিস সম্ভার,৫০,সহিহ হাদিস,,ইমরান বিন হুসাইন থেকে বর্ণিত:,"আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “সে ব্যক্তি আমাদের দলভুক্ত নয়, যে ব্যক্তি (কোন বস্তু, ব্যক্তি কর্ম বা কালকে) অশুভ লক্ষণ বলে মানে অথবা যার জন্য অশুভ লক্ষণ দেখা (পরীক্ষা) করা হয়, যে ব্যক্তি (ভাগ্য) গণনা করে অথবা যার জন্য (ভাগ্য) গণনা করা হয়। আর যে ব্যক্তি যাদু করে অথবা যার জন্য (বা আদেশে) যাদু করা হয়।” (ত্বাবারানী ১৪৭৭০, সহীহুল জামে’ ৫৪৩৫নং)"
হাদিস সম্ভার,৫১,সহিহ হাদিস,,উসমান বিন হুনাইফ থেকে বর্ণিত:,"এক অন্ধ ব্যক্তি নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) -এর নিকট এসে বলল, ‘আপনি দুআ করুন, যাতে আল্লাহ আমাকে (অন্ধত্ব) থেকে নিরাপত্তা দেন।’ তিনি বললেন, “তুমি চাইলে আমি তোমার জন্য দুআ করব, আর চাইলে তুমি সবুর কর, সেটা তোমার জন্য উত্তম হবে।” লোকটি বলল, ‘বরং আপনি দুআ করুন।’ সুতরাং তিনি তাকে ভালরূপে ওযূ ক’রে (দু’রাকআত নামায পড়ার পর) এই দুআ করতে বললেন, ‘হে আল্লাহ! আমি তোমার নিকট প্রার্থনা করছি এবং তোমার নবী মুহাম্মাদ, রহমতের নবীর (দুআর) সাথে তোমার অভিমুখী হয়েছি। আমি আপনাকে নিয়ে (আপনার দুআর সাথে) আমার প্রতিপালকের অভিমুখী হয়েছি, যাতে তিনি আমার এই প্রয়োজন পূর্ণ করেন। হে আল্লাহ! তুমি আমার ব্যাপারে ওঁর সুপারিশ (বা দুআ) এবং ওঁর সুপারিশ কবুল করার ব্যপারে আমার দুআ কবুল কর।’ এইরূপ দুআর ফলে লোকটি দৃষ্টিশক্তি ফিরে পেয়েছিল। (আহমাদ ১৭২৪০, তিরমিযী ৩৫৭৮, ইবনে মাজাহ ১৩৮৫, হাকেম ১১৮০, সঃ জামে’ ১২৭৯নং)"
হাদিস সম্ভার,৫২,সহিহ হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “ফেরেশতাদেরকে জ্যোতি থেকে সৃষ্টি করা হয়েছে। জিন জাতিকে সৃষ্টি করা হয়েছে অগ্নিশিখা হতে। আর আদমকে সৃষ্টি করা হয়েছে সেই বস্তু থেকে, যা তোমাদেরকে বর্ণনা করা হয়েছে। (অর্থাৎ, মাটি থেকে)।” (মুসলিম ৭৬৭৮নং)"
হাদিস সম্ভার,৫৩,সহিহ হাদিস,,মালেক বিন স্বা‘স্বাআহ থেকে বর্ণিত:,"নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “অতঃপর (সপ্তম আসমান অতিক্রম করার পর) আমার জন্য ‘বায়তে মা’মুর’ পেশ করা হল। আমি জানতে পারলাম, তাতে প্রত্যহ সত্তর হাজার ফিরিশতা প্রবেশ করেন। অতঃপর তার প্রতি ফিরে আসার আর সুযোগ পান না। সেটাই তাঁদের সর্বশেষ প্রবেশ হয়।” (বুখারী ৩২০৭, মুসলিম ৪৩৪ নং)"
হাদিস সম্ভার,৫৪,সহিহ হাদিস,,আব্দুল্লাহ বিন মাসঊদ (রাঃ) থেকে বর্ণিত:,"আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “তোমাদের মধ্যে এমন কেউ নেই, যার সাথে সঙ্গী জ্বিন এবং সঙ্গী ফিরিশ্‌তা নিযুক্ত নেই।” (মুসলিম ৭২৮৬ নং)"
হাদিস সম্ভার,৫৫,সহিহ হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"(তাঁর দর্শন লাভের ব্যাপারে) বলেছেন, “তিনি হলেন জিব্রীল। তাঁকে ঐ দুইবার ছাড়া অন্য বারে তাঁর সৃষ্টিগত আসল রূপে দর্শন করিনি। যখন তিনি আসমানে অবতরণরত ছিলেন, তাঁর বিরাট সৃষ্টি-আকৃতি আকাশ-পৃথিবীর মধ্যবর্তী স্থানকে ঘিরে রেখেছিল!” (মুসলিম ৪৫৭, তিরমিযী ৩০৬৮নং প্রমুখ)"
হাদিস সম্ভার,৫৬,সহিহ হাদিস,,মা আয়েশা (রাঃ) থেকে বর্ণিত:,"এক বর্ণনায় মা আয়েশা (রাঃ) বলেন, ‘এ ছিলেন জিবরীল (আঃ) তিনি নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) -এর কাছে পুরুষদের বেশে আসতেন। কিন্তু উক্ত সময়ে তিনি নিজ প্রকৃত বেশে এসেছিলেন, ফলে আকাশের দিকচক্রবাল বন্ধ করে ফেলেছিলেন।’ (মুসলিম ৪৬০নং)"
হাদিস সম্ভার,৫৭,সহিহ হাদিস,,আব্দুল্লা বিন মাসঊদ (রাঃ) থেকে বর্ণিত:,"‘নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) জিবরীলকে দেখেছেন, তাঁর ছয় শত ডানা রয়েছে।’ (বুখারী ৪৮৫৭, মুসলিম ৪৫০নং)"
হাদিস সম্ভার,৫৮,সহিহ হাদিস,,ইবনে মাসঊদ থেকে বর্ণিত:,"‘তিনি সবুজ রেশমী (ডানাবিশিষ্ট জিবরীল)কে দেখেছেন দিগন্ত ঢেকে রেখেছেন।’ (বুখারী ৩২৩৩, ৪৮৫৮নং)"
হাদিস সম্ভার,৫৯,সহিহ হাদিস,,জাবের বিন আব্দুল্লাহ (রাঃ) থেকে বর্ণিত:,"নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “আরশ বহনকারী ফিরিশতামন্ডলীর অন্যতম ফিরিশতা সম্বন্ধে বর্ণনা দিতে আমাকে অনুমতি দেওয়া হয়েছে যে, তাঁর কানের লতি থেকে কাঁধ পর্যন্ত মধ্যবর্তী স্থানের দূরত্ব হল সাতশ বছরের পথ।” (আবূ দাঊদ ৪৭২৯, সিঃ সহীহাহ ১৫১নং)"
হাদিস সম্ভার,৬০,সহিহ হাদিস,,জাবের বিন আব্দুল্লাহ (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “একদা আমার নিকট নবীগণকে পেশ করা হল। দেখলাম, মূসা হাল্কা দেহবিশিষ্ট (মধ্যম ধরনের) পুরুষ, যেন তিনি (ইয়ামানের) শানূআহ গোত্রের লোক। ঈসা বিন মারয়্যাম (রাঃ)-কে দেখলাম, আমার দেখার মধ্যে সাদৃশ্যে তাঁর সবচেয়ে বেশি কাছাকাছি ছিল উরওয়াহ বিন মাসঊদ। ইব্রাহীম (আঃ) কে দেখলাম, আমার দেখার মধ্যে সাদৃশ্যে তাঁর সবচেয়ে বেশি কাছাকাছি ছিল তোমাদের সঙ্গী (উদ্দেশ্য তিনি নিজে)। আর জিবরীল (আঃ)-কে দেখলাম, আমার দেখার মধ্যে সাদৃশ্যে তার সবচেয়ে বেশি কাছাকাছি ছিল দিহ্‌য়্যাহ। (মুসলিম ৪৪১নং)"
হাদিস সম্ভার,৬১,সহিহ হাদিস,,বদরী সাহাবী রিফাআহ ইবনে রাফে’ যুরাক্বী (রাঃ) থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) -এর নিকট জিবরীল এসে বললেন, ‘বদর যুদ্ধে অংশ গ্রহণকারীদেরকে আপনাদের মাঝে কীরূপ গণ্য করেন?’ তিনি বললেন, “সর্বশ্রেষ্ঠ মুসলিমদের শ্রেণীভুক্ত গণ্য করি।” অথবা অনুরূপ কোন বাক্যই তিনি বললেন। (জিবরীল) বললেন, ‘বদর যুদ্ধে অংশগ্রহণকারী ফেরেশতাগণও অনুরূপ (সর্বশ্রেষ্ঠ ফেরেশতাগণের শ্রেণীভুক্ত)।’ (বুখারী ৩৯৯২নং)"
হাদিস সম্ভার,৬২,সহিহ হাদিস,,আবূ যার (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “অবশ্যই আমি দেখি, যা তোমরা দেখতে পাও না এবং শুনি, যা তোমরা শুনতে পাও না। আকাশ কট্‌কট্‌ ক’রে শব্দ করছে। আর এ শব্দ তার করা সাজে। এতে চার আঙ্গুল পরিমাণ এমন জায়গা নেই, যেখানে কোন ফেরেশতা আল্লাহর জন্য সিজদায় নিজ কপাল অবনত রাখেননি। আল্লাহর কসম! তোমরা যদি জানতে যা আমি জানি, তবে তোমরা কম হাসতে এবং বেশী কাঁদতে এবং বিছানায় তোমরা স্ত্রীদের সাথে আনন্দ উপভোগ করতে না। (বরং) তোমরা আল্লাহর আশ্রয় নেওয়ার জন্য পথে পথে বের হয়ে যেতে।” (আহমদ ২১৫১৬, তিরমিযী ২৩১২. ইবনে মাজাহ ৪১৯০, হকেম ৩৮৮৩, সিঃ সহীহাহ ১৭২২নং)"
হাদিস সম্ভার,৬৩,সহিহ হাদিস,,হাকীম বিন হিযাম (রাঃ) থেকে বর্ণিত:,"একদা রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) সাহাবাগণের মাঝে ছিলেন। অকস্মাৎ তিনি বলে উঠলেন, “তোমরা কি তা শুনতে পাচ্ছ, যা আমি শুনতে পাচ্ছি?” সকলে বলল, ‘আমরা তো কিছু শুনতে পাচ্ছি না।’ তিনি বললেন, আমি তো আকাশের কট্‌কট্‌ শব্দ শুনতে পাচ্ছি। আর এ শব্দ করায় তার দোষ নেই। তার মাঝে অর্ধ হাত পরিমাণ এমন জায়গা নেই, যাতে কোন ফিরিশ্‌তা সিজদা অথবা কিয়াম অবস্থায় নেই। (ত্বাবারানীর কাবীর ৩১২২, সিঃ সহীহাহ ৮৫২নং)"
হাদিস সম্ভার,৬৪,সহিহ হাদিস,,ইবনে আব্বাস (রাঃ) থেকে বর্ণিত:,"বদর যুদ্ধে মুসলিমদের এক আনসার ব্যক্তি মুশরিকদের এক ব্যক্তির পিছনে ধাওয়া করছিল। হঠাৎ সে তার উপরে চাবুকের শব্দ শুনতে পেল এবং অশ্বারোহীর শব্দ (ঘোড়া হাঁকানোর শব্দ) শুনতে পেল ‘অগ্রসর হও হাইযূম।‘ অতঃপর সে মুশরিককে তার সামনে দেখতে পেল, সে চিৎ হয়ে পড়ে গেল। লক্ষ্য করল, মুশরিকের নাক বিক্ষত হয়েছে এবং তার মুখমন্ডল ছিড়ে গেছে। যেন চাবুকের আঘাত পড়েছে, ফলে পুরোটা সবুজ (বা কালো) হয়ে গেছে। আনসারী এসে নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) -কে ঘটনা খুলে বললে তিনি বললেন, “ঠিক বলেছ, এ ছিল তৃতীয় আসমান থেকে সাহায্য।” (মুসলিম ৪৬৮৭ নং)"
হাদিস সম্ভার,৬৫,সহিহ হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) খন্দক থেকে ফিরে এসে অস্ত্র নামিয়ে রেখে গোসল করলে জিবরীল (আঃ) এসে নিজ মাথা থেকে ধুলো ঝাড়তে ঝাড়তে তাকে বললেন, “আপনি অস্ত্র নামিয়ে রেখেছেন? আল্লাহর কসম! আমরা রাখিনি। ওদের দিকে বের হয়ে চলুন। নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বললেন, “কাদের দিকে?” জিবরীল (আঃ) বানু কুরাইযার প্রতি ইঙ্গিত করলেন। (বুখারী ৪১১৭, মুসলিম ৪৬৯৭নং)"
হাদিস সম্ভার,৬৬,সহিহ হাদিস,,আনাস (রাঃ) থেকে বর্ণিত:,"‘আমি যেন বানূ গান্‌মের গলিতে জিবরীল-বাহিনীর (গমনে উখিত) ধুলো উড়তে দেখছি, যখন রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বানূ কুরাইযার দিকে চলতে লাগলেন।’ (বুখারী ৪১১৮নং)"
হাদিস সম্ভার,৬৭,সহিহ হাদিস,,ইবনে আব্বাস (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “রা’দ আল্লাহর ফিরিশ্‌তাসমূহের মধ্যে একজন ফিরিশতা। তাঁর সাথে আছে আগুনের চাবুক। তার দ্বারা তিনি মেঘ পরিচালনা করেন; যেদিকে আল্লাহ চান।” (তিরমিযী ৩১১৭নং)"
হাদিস সম্ভার,৬৮,সহিহ হাদিস,,রাফে’ বিন খাদীজ থেকে বর্ণিত:,"আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) যখন মদীনায় আগমন করলেন, তিনি লোকদেরকে খেজুর গাছের পরাগ মিলন (অর্থাৎ পুরুষ পরাগ নিয়ে স্ত্রী পরাগের মিলন) ঘটাতে দেখে বললেন, ‘তোমরা একি করছো?’ উত্তরে তারা বললেন, ‘আমরা বেশী ফলনের আশায় এরূপ করছি।’ অতঃপর তিনি (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বললেন, ‘তোমরা যদি এসব না কর, তাহলে ভালো হয়।’ লোকেরা ছেড়ে দিলেন। পরে দেখা গেল যে, ফলন পরিমাণে কম হয়েছে। অতঃপর এ ব্যাপারে আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) -কে অবহিত করা হলে তিনি (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বললেন, ‘আমি একজন মানুষ মাত্র, যখন শরীয়তের ব্যাপারে তোমাদেরকে কিছু নির্দেশ করি, তখন তা অবশ্যই গ্রহণ করো এবং যখন আমি আমার তরফ থেকে কিছু নির্দেশ করি সুতরাং আমি তো একজন মানুষ (অর্থাৎ মানুষ হিসাবে আমার ভুল হতে পারে। কিন্তু দ্বীনের ব্যাপারে আমি যা বলি, তা আল্লাহর পক্ষ থেকে বলি)। (মুসলিম ৬২৭৬ আহমদ ১২১৫নং, ত্বাবারানী ৪/৩৭৯)"
হাদিস সম্ভার,৬৯,সহিহ হাদিস,,বর্ণনাকারী থেকে বর্ণিত:,"একদা রাত্রি বেলায় আয়েশা (রাঃ) সতীনদের প্রতি ঈর্ষা প্রকাশ করলে মহানবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) তাঁকে বললেন, يَا عَائِشَةُ أَخَذَكِ شَيْطَانُكِ فَقُلْتُ : أَمَا لَكَ شَيْطَانٌ؟ قَالَ مَا مِنْ آدَمِىٍّ إِلاَّ لَهُ شَيْطَانٌ فَقُلْتُ : وَأَنْتَ يَا رَسُولَ اللهِ؟ قَالَ وَأَنَا لَكِنِّى دَعَوْتُ اللهَ عَلَيْهِ فَأَسْلَم “আয়েশা! তোমাকে তোমার শয়তান ধরেছে।” আয়েশা বললেন, ‘আপনার কি শয়তান নেই?’ তিনি বললেন, এমন কোন আদম-সন্তান (আদমী বা মানুষ) নেই, যার শয়তান নেই। আয়েশা বললেন, ‘আর আপনি হে আল্লাহর রসূল!’ তিনি বললেন, “আর আমিও। তবে আমি তার বিরুদ্ধে আল্লাহর কাছে দুআ করেছি, তাই আমি নিরাপদ থাকি।” (বাইহাক্বী ২৫৫২, হাকেম ৮৩২, ইবনে হিব্বান ১৯৩৩, ইবনে খু্যাইমা ৬৫৪নং)"
হাদিস সম্ভার,৭০,সহিহ হাদিস,,বর্ণনাকারী থেকে বর্ণিত:,"বায়তুল্লাহর খাদেম ও চাবিরক্ষক উসমান বিন ত্বালহাকে নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছিলেন, “আমি তোমাকে আদেশ করতে ভুলে গিয়েছিলাম যে, (ইসমাঈলের বদলে যবেহকৃত দুম্বার) শিং দু’টিকে ঢেকে দিয়ো। যেহেতু ক’বাগৃহে এমন কোন জিনিস থাকা উচিত নয়, যাতে নামাযীকে অমনোযোগী করে তোলে।” (আবূ দাঊদ ২০৩২নং)"
হাদিস সম্ভার,৭১,সহিহ হাদিস,,আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “আমি একজন মানুষ মাত্র। সুতরাং যে কোনও মুসলিমকে আমি কষ্ট দিয়েছি, মেরেছি অথবা গালি দিয়েছি, তা তুমি তার জন্য রহমত ও পবিত্রতা বানাও, এমন নৈকট্য বানাও, যার দ্বারা সে কিয়ামতের দিন তোমার নৈকট্য লাভ করতে পারে।” (মুসলিম ৬৭৮১, আহমাদ ২/৪৪৯, সিঃ সহীহাহ ৮৩নং)"
হাদিস সম্ভার,৭২,সহিহ হাদিস,,আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “প্রত্যেক নবীর কবুলযোগ্য দুআ থাকে। সুতরাং প্রত্যেক নবী নিজ দুআকে সত্বর (দুনিয়াতে) প্রয়োগ করেছেন। আর আমি আমার দুআকে কিয়ামতের দিন আমার উম্মতের জন্য সুপারিশের উদ্দেশ্যে লুকিয়ে জমা রেখেছি। সেই সুপারিশ---ইন শাআল্লাহ---আমার উম্মতের সেই ব্যক্তি লাভ করবে, যে আল্লাহর সাথে কোন কিছুকে শির্ক না ক’রে মারা যাবে।” (মুসলিম ৫১২নং)"
হাদিস সম্ভার,৭৩,সহিহ হাদিস,,আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “প্রত্যেক নবীর (কবুলকৃত) দুআ ছিল, তিনি উম্মতের মাঝে সে দুআ করেছেন এবং তাঁর জন্য তা কবুল করা হয়েছে। আর আমি ইন শাআল্লাহ আমার দুআকে কিয়ামতে আমার উম্মতের সুপরিশের জন্য বিলম্বিত করব।” (বুখারী ৬৩০৫, মুসলিম ৫১৪নং)"
