বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
সুনানে ইবনে মাজাহ,৮৮৯,,"حَدَّثَنَا مُحَمَّدُ بْنُ الصَّبَّاحِ، حَدَّثَنَا جَرِيرٌ، عَنْ مَنْصُورٍ، عَنْ أَبِي الضُّحَى، عَنْ مَسْرُوقٍ، عَنْ عَائِشَةَ، قَالَتْ كَانَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ يُكْثِرُ أَنْ يَقُولَ فِي رُكُوعِهِ وَسُجُودِهِ "" سُبْحَانَكَ اللَّهُمَّ وَبِحَمْدِكَ اللَّهُمَّ اغْفِرْ لِي "" . يَتَأَوَّلُ الْقُرْآنَ .",আয়িশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) তাঁর রুকূ’ ও সিজদায় প্রায়ই বলতেনঃ “সুবহানাকা আল্লাহুম্মা ওয়া বিহামদিকা, আল্লাহুম্মাগফির লী” (হে আল্লাহ! আমি তোমার প্রশংসা সহকারে তোমার পবিত্রতা ঘোষণা করছি, হে আল্লাহ! তুমি আমায় ক্ষমা করো)। তিনি কুরআনের নির্দেশ অনুযায়ী তা করতেন। [৮৮৭]"
সুনানে ইবনে মাজাহ,৮৯০,,"حَدَّثَنَا أَبُو بَكْرِ بْنُ خَلاَّدٍ الْبَاهِلِيُّ، حَدَّثَنَا وَكِيعٌ، عَنِ ابْنِ أَبِي ذِئْبٍ، عَنْ إِسْحَاقَ بْنِ يَزِيدَ الْهُذَلِيِّ، عَنْ عَوْنِ بْنِ عَبْدِ اللَّهِ بْنِ عُتْبَةَ، عَنِ ابْنِ مَسْعُودٍ، قَالَ قَالَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ "" إِذَا رَكَعَ أَحَدُكُمْ فَلْيَقُلْ فِي رُكُوعِهِ سُبْحَانَ رَبِّيَ الْعَظِيمِ . ثَلاَثًا فَإِذَا فَعَلَ ذَلِكَ فَقَدْ تَمَّ رُكُوعُهُ وَإِذَا سَجَدَ أَحَدُكُمْ فَلْيَقُلْ فِي سُجُودِهِ سُبْحَانَ رَبِّيَ الأَعْلَى . ثَلاَثًا فَإِذَا فَعَلَ ذَلِكَ فَقَدْ تَمَّ سُجُودُهُ وَذَلِكَ أَدْنَاهُ "" .",বিন মাসউদ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, তোমাদের যে কেউ রুকূ’তে গিয়ে যেন তাঁর রুকূ’তে “সুবহানা রব্বিয়াল আযীম” তিনবার বলে। সে তাই করলে তাঁর রুকূ’ পূর্ণ হলো। তোমাদের যে কেউ তাঁর সিজদায় গিয়ে যেন “সুবহানা রব্বিয়াল আলা” তিনবার বলে। সে তাই করলে তাঁর সিজদা পূর্ণ হলো। আর এটা হল তাঁর ন্যূনতম সংখ্যা। [৮৮৮]"
সুনানে ইবনে মাজাহ,৮৯১,,"حَدَّثَنَا عَلِيُّ بْنُ مُحَمَّدٍ، حَدَّثَنَا وَكِيعٌ، عَنِ الأَعْمَشِ، عَنْ أَبِي سُفْيَانَ، عَنْ جَابِرٍ، قَالَ قَالَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ "" إِذَا سَجَدَ أَحَدُكُمْ فَلْيَعْتَدِلْ وَلاَ يَفْتَرِشْ ذِرَاعَيْهِ افْتِرَاشَ الْكَلْبِ "" .",জাবির (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, তোমাদের কেউ যেন সুষ্ঠুভাবে তাঁর সিজদা করে। সে যেন কুকুরের ন্যায় তাঁর বাহুদ্বয় মাটিতে বিছিয়ে না দেয়। [৮৮৯]"
সুনানে ইবনে মাজাহ,৮৯২,,"حَدَّثَنَا نَصْرُ بْنُ عَلِيٍّ الْجَهْضَمِيُّ، حَدَّثَنَا عَبْدُ الأَعْلَى، حَدَّثَنَا سَعِيدٌ، عَنْ قَتَادَةَ، عَنْ أَنَسِ بْنِ مَالِكٍ، أَنَّ النَّبِيَّ ـ صلى الله عليه وسلم ـ قَالَ "" اعْتَدِلُوا فِي السُّجُودِ وَلاَ يَسْجُدْ أَحَدُكُمْ وَهُوَ بَاسِطٌ ذِرَاعَيْهِ كَالْكَلْبِ "" .",আনাস বিন মালিক (রাঃ) থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেন, তোমরা সুষ্ঠুভাবে সিজদা করো। তোমাদের কেউ যেন কুকুরের ন্যায় তাঁর বাহুদ্বয় মাটিতে বিছিয়ে দিয়ে সিজদা না করে। [৮৯০]"
সুনানে ইবনে মাজাহ,৮৯৩,,حَدَّثَنَا أَبُو بَكْرِ بْنُ أَبِي شَيْبَةَ، حَدَّثَنَا يَزِيدُ بْنُ هَارُونَ، عَنْ حُسَيْنٍ الْمُعَلِّمِ، عَنْ بُدَيْلٍ، عَنْ أَبِي الْجَوْزَاءِ، عَنْ عَائِشَةَ، قَالَتْ كَانَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ إِذَا رَفَعَ رَأْسَهُ مِنَ الرُّكُوعِ لَمْ يَسْجُدْ حَتَّى يَسْتَوِيَ قَائِمًا فَإِذَا سَجَدَ فَرَفَعَ رَأْسَهُ لَمْ يَسْجُدْ حَتَّى يَسْتَوِيَ جَالِسًا وَكَانَ يَفْتَرِشُ رِجْلَهُ الْيُسْرَى .,আয়িশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) রুকূ’ থেকে মাথা তুলে সোজা হয়ে না দাঁড়ানো পর্যন্ত সিজদায় যেতেন না। তিনি এক সাজদাহ্‌ থেকে তাঁর মাথা তুলে সোজা হয়ে না বসা পর্যন্ত দ্বিতীয় সাজা্‌হয় যেতেন না এবং তিনি তাঁর বাম পা বিছিয়ে বসতেন। [৮৯১]"
সুনানে ইবনে মাজাহ,৮৯৪,,"حَدَّثَنَا عَلِيُّ بْنُ مُحَمَّدٍ، حَدَّثَنَا عُبَيْدُ اللَّهِ بْنُ مُوسَى، عَنْ إِسْرَائِيلَ، عَنْ أَبِي إِسْحَاقَ، عَنِ الْحَارِثِ، عَنْ عَلِيٍّ، قَالَ قَالَ لِي رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ "" لاَ تُقْعِ بَيْنَ السَّجْدَتَيْنِ "" .",আলী (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, হে আলী! তুমি কুকুরের ন্যায় বসো না। [৮৯২]"
সুনানে ইবনে মাজাহ,৮৯৫,,"حَدَّثَنَا مُحَمَّدُ بْنُ ثَوَابٍ، حَدَّثَنَا أَبُو نُعَيْمٍ النَّخَعِيُّ، عَنْ أَبِي مَالِكٍ، عَنْ عَاصِمِ بْنِ كُلَيْبٍ، عَنْ أَبِيهِ، عَنْ أَبِي مُوسَى، وَأَبِي، إِسْحَاقَ عَنِ الْحَارِثِ، عَنْ عَلِيٍّ، قَالَ قَالَ النَّبِيُّ ـ صلى الله عليه وسلم ـ "" يَا عَلِيُّ لاَ تُقْعِ إِقْعَاءَ الْكَلْبِ "" .",আলী (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, হে আলী! তুমি কুকুরের ন্যায় বসো না। [৮৯৩]"
সুনানে ইবনে মাজাহ,৮৯৬,,"حَدَّثَنَا الْحَسَنُ بْنُ مُحَمَّدِ بْنِ الصَّبَّاحِ، حَدَّثَنَا يَزِيدُ بْنُ هَارُونَ، أَنْبَأَنَا الْعَلاَءُ أَبُو مُحَمَّدٍ، قَالَ سَمِعْتُ أَنَسَ بْنَ مَالِكٍ، يَقُولُ قَالَ لِي النَّبِيُّ ـ صلى الله عليه وسلم ـ "" إِذَا رَفَعْتَ رَأْسَكَ مِنَ السُّجُودِ فَلاَ تُقْعِ كَمَا يُقْعِي الْكَلْبُ ضَعْ أَلْيَتَيْكَ بَيْنَ قَدَمَيْكَ وَأَلْزِقْ ظَاهِرَ قَدَمَيْكَ بِالأَرْضِ "" .",আনাস ইবন মালিক (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) আমাকে বলেছেন, তুমি সিজদা থেকে তোমার মাথা তুলে কুকুরের মত বসো না। তোমার উভয় নিতম্ব তোমার দু’ পায়ের পাতার মাঝখানে রাখো এবং তোমার দু’ পায়ের পিঠ মাটির সাথে স্থাপন করো। [৮৯৪]"
সুনানে ইবনে মাজাহ,৮৯৭,,"حَدَّثَنَا عَلِيُّ بْنُ مُحَمَّدٍ، حَدَّثَنَا حَفْصُ بْنُ غِيَاثٍ، حَدَّثَنَا الْعَلاَءُ بْنُ الْمُسَيَّبِ، عَنْ عَمْرِو بْنِ مُرَّةَ، عَنْ طَلْحَةَ بْنِ يَزِيدَ، عَنْ حُذَيْفَةَ، ح وَحَدَّثَنَا عَلِيُّ بْنُ مُحَمَّدٍ، حَدَّثَنَا حَفْصُ بْنُ غِيَاثٍ، عَنِ الأَعْمَشِ، عَنْ سَعْدِ بْنِ عُبَيْدَةَ، عَنِ الْمُسْتَوْرِدِ بْنِ الأَحْنَفِ، عَنْ صِلَةَ بْنِ زُفَرَ، عَنْ حُذَيْفَةَ، أَنَّ النَّبِيَّ ـ صلى الله عليه وسلم ـ كَانَ يَقُولُ بَيْنَ السَّجْدَتَيْنِ "" رَبِّ اغْفِرْ لِي رَبِّ اغْفِرْ لِي "" .",হুযায়ফা (রাঃ) থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) দু’ সাজদাহ্‌র মাঝখানে বসে বলতেন “রাব্বীগফির লী রাব্বীগফির লী” (“প্রভু! আমায় ক্ষমা করুন, প্রভু! আমায় ক্ষমা করুন”) [৮৯৫]"
সুনানে ইবনে মাজাহ,৮৯৮,,"حَدَّثَنَا أَبُو كُرَيْبٍ، مُحَمَّدُ بْنُ الْعَلاَءِ حَدَّثَنَا إِسْمَاعِيلُ بْنُ صَبِيحٍ، عَنْ كَامِلٍ أَبِي الْعَلاَءِ، قَالَ سَمِعْتُ حَبِيبَ بْنَ أَبِي ثَابِتٍ، يُحَدِّثُ عَنْ سَعِيدِ بْنِ جُبَيْرٍ، عَنِ ابْنِ عَبَّاسٍ، قَالَ كَانَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ يَقُولُ بَيْنَ السَّجْدَتَيْنِ فِي صَلاَةِ اللَّيْلِ "" رَبِّ اغْفِرْ لِي وَارْحَمْنِي وَاجْبُرْنِي وَارْزُقْنِي وَارْفَعْنِي "" .",ইবনু আব্বাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন রাসুলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) রাতের সলাতে দু’সাজদাহ্‌র মাঝখানে (বসে) বলতেনঃ ""রাব্বিগফির লী ওয়ারহামনী ওয়াজবুরনী ওয়ারযুকনী ওয়ারফা'নী (হে প্রভু! আমায় ক্ষমা করুন, আমায় দয়া করুন, আমার বিপদ দূর করুন, আমাকে রিযিক দান করুন এবং আমার মর্যাদা বৃদ্ধি করুন)। [৮৯৬]"
সুনানে ইবনে মাজাহ,৮৯৯,,"حَدَّثَنَا مُحَمَّدُ بْنُ عَبْدِ اللَّهِ بْنِ نُمَيْرٍ، حَدَّثَنَا أَبِي، حَدَّثَنَا الأَعْمَشُ، عَنْ شَقِيقِ بْنِ سَلَمَةَ، عَنْ عَبْدِ اللَّهِ بْنِ مَسْعُودٍ، ح وَحَدَّثَنَا أَبُو بَكْرِ بْنُ خَلاَّدٍ الْبَاهِلِيُّ، حَدَّثَنَا يَحْيَى بْنُ سَعِيدٍ، حَدَّثَنَا الأَعْمَشُ، عَنْ شَقِيقٍ، عَنْ عَبْدِ اللَّهِ بْنِ مَسْعُودٍ، قَالَ كُنَّا إِذَا صَلَّيْنَا مَعَ النَّبِيِّ ـ صلى الله عليه وسلم ـ قُلْنَا السَّلاَمُ عَلَى اللَّهِ قَبْلَ عِبَادِهِ السَّلاَمُ عَلَى جِبْرَائِيلَ وَمِيكَائِيلَ وَعَلَى فُلاَنٍ وَفُلاَنٍ . يَعْنُونَ الْمَلاَئِكَةَ . فَسَمِعَنَا رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ فَقَالَ "" لاَ تَقُولُوا السَّلاَمُ عَلَى اللَّهِ فَإِنَّ اللَّهَ هُوَ السَّلاَمُ فَإِذَا جَلَسْتُمْ فَقُولُوا التَّحِيَّاتُ لِلَّهِ وَالصَّلَوَاتُ وَالطَّيِّبَاتُ السَّلاَمُ عَلَيْكَ أَيُّهَا النَّبِيُّ وَرَحْمَةُ اللَّهِ وَبَرَكَاتُهُ السَّلاَمُ عَلَيْنَا وَعَلَى عِبَادِ اللَّهِ الصَّالِحِينَ فَإِنَّهُ إِذَا قَالَ ذَلِكَ أَصَابَتْ كُلَّ عَبْدٍ صَالِحٍ فِي السَّمَاءِ وَالأَرْضِ . أَشْهَدُ أَنْ لاَ إِلَهَ إِلاَّ اللَّهُ وَأَشْهَدُ أَنَّ مُحَمَّدًا عَبْدُهُ وَرَسُولُهُ "" . حَدَّثَنَا مُحَمَّدُ بْنُ يَحْيَى، حَدَّثَنَا عَبْدُ الرَّزَّاقِ، أَنْبَأَنَا الثَّوْرِيُّ، عَنْ مَنْصُورٍ، وَالأَعْمَشِ، وَحُصَيْنٍ، وَأَبِي، هَاشِمٍ وَحَمَّادٍ عَنْ أَبِي وَائِلٍ، وَعَنْ أَبِي إِسْحَاقَ، عَنِ الأَسْوَدِ، وَأَبِي الأَحْوَصِ، عَنْ عَبْدِ اللَّهِ بْنِ مَسْعُودٍ، عَنِ النَّبِيِّ ـ صلى الله عليه وسلم ـ نَحْوَهُ . حَدَّثَنَا مُحَمَّدُ بْنُ مَعْمَرٍ، حَدَّثَنَا قَبِيصَةُ، أَنْبَأَنَا سُفْيَانُ، عَنِ الأَعْمَشِ، وَمَنْصُورٍ، وَحُصَيْنٍ، عَنْ أَبِي وَائِلٍ، عَنْ عَبْدِ اللَّهِ بْنِ مَسْعُودٍ، ح قَالَ وَحَدَّثَنَا سُفْيَانُ، عَنْ أَبِي إِسْحَاقَ، عَنْ أَبِي عُبَيْدَةَ، وَالأَسْوَدِ، وَأَبِي الأَحْوَصِ، عَنْ عَبْدِ اللَّهِ بْنِ مَسْعُودٍ، أَنَّ النَّبِيَّ ـ صلى الله عليه وسلم ـ كَانَ يُعَلِّمُهُمُ التَّشَهُّدَ فَذَكَرَ نَحْوَهُ .",আব্দুল্লাহ বিন মাসউদ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমরা নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) এর সাথে সালাত পড়ার সময় বলতাম ""আল্লাহর উপর সালাম তার বান্দাদের পক্ষ থেকে, জিবরাঈল, মীকাইল ও অমুক অমুক ফেরেশতাদের উপরও শান্তি বর্ষিত হোক। আমাদের এ কথা শুনে রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেন, ""তোমরা আসসালামু আলাল্লাহ বলো না। আল্লাহ্ই তো সালাম (শান্তিদাতা)। অতয়েব তোমরা বসে বলবে: “আত্তাহিয়্যাতু লিল্লাহি --- আব্দুহু ওয়া রাসুলুহু” অর্থাৎ “সমস্ত সম্মান, ইবাদত, উপাসনা ও পবিত্রতা আল্লাহর জন্য। হে নবী! আপনার উপর শান্তি বর্ষিত হোক,আল্লাহর রহমত ও প্রাচুর্যও। আমাদের উপর এবং আল্লাহর নেক বান্দাদের উপর শান্তি বর্ষিত হোক”। সে এ কথা বললে আসমান ও যমীনের সকল নেক বান্দাদের নিকট তা পৌছে। “আমি সাক্ষ্য দেই যে, আল্লাহ ব্যতীত কোন ইলাহ নেই, আমি আরও সাক্ষ্য দেই যে, মুহাম্মদ তার বান্দা ও রসূল”। (উপরোক্ত হাদীসটি ১৫ টি সনদে বর্ণিত হয়েছে, অপর সনদগুলো হলঃ) ১. আব্দুল্লাহ বিন মাসউদ (রাঃ) সূত্রে নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) সূত্রে পূর্বোক্ত হাদীসের অনুরূপ বর্ণিত হয়েছে। ২. আব্দুল্লাহ বিন মাসউদ (রাঃ) সূত্রে বর্ণিত, নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) তাদেরকে তাশাহহুদ শিক্ষা দিতেন…..পূর্বোক্ত হাদীসের অনুরূপ। [৮৯৭] তাহকীক আলবানী: সহীহ।"
সুনানে ইবনে মাজাহ,৯০০,,"حَدَّثَنَا مُحَمَّدُ بْنُ رُمْحٍ، أَنْبَأَنَا اللَّيْثُ بْنُ سَعْدٍ، عَنْ أَبِي الزُّبَيْرِ، عَنْ سَعِيدِ بْنِ جُبَيْرٍ، وَطَاوُسٍ، عَنِ ابْنِ عَبَّاسٍ، قَالَ كَانَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ يُعَلِّمُنَا التَّشَهُّدَ كَمَا يُعَلِّمُنَا السُّورَةَ مِنَ الْقُرْآنِ فَكَانَ يَقُولُ "" التَّحِيَّاتُ الْمُبَارَكَاتُ الصَّلَوَاتُ الطَّيِّبَاتُ لِلَّهِ السَّلاَمُ عَلَيْكَ أَيُّهَا النَّبِيُّ وَرَحْمَةُ اللَّهِ وَبَرَكَاتُهُ السَّلاَمُ عَلَيْنَا وَعَلَى عِبَادِ اللَّهِ الصَّالِحِينَ أَشْهَدُ أَنْ لاَ إِلَهَ إِلاَّ اللَّهُ وَأَشْهَدُ أَنَّ مُحَمَّدًا عَبْدُهُ وَرَسُولُهُ "" .",ইবনু আব্বাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন রাসুলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) আমাদেরকে তাশাহুদ শিক্ষা দিতেন, যেমন তিনি আমদেরকে কুরআনের সুরা শিখাতেন। তিনি বলতেনঃ (আরবি) (আত্তাহিয়্যাতুল মুবারাকাতুস সলাওয়াতুত তায়্যিবাতু লিল্লাহি আস-সালামু আলাইকা আয়্যুহান নবীয়ু ওয়ারহমাতুল্লাহি ওয়াবারকাতুহ। আসসালামু আলাইনা ওয়া আলা ইবাদিল্লাহিস স্বালিহিন। আশহাদু আল্লা ইলাহা ইল্লাল্লাহু ওয়া আশহাদু আন্না মুহাম্মাদান আবদুহু ওয়া রসুলুহু)। “সমস্ত বরকতময় সম্মান, ইবাদত ও পবিত্রতা আল্লাহর জন্য। হে নবী! আপনার উপর শান্তি এবং আল্লাহর রহমত ও করুণা বর্ষিত হোক। আমি সাক্ষ্য দেই যে আল্লাহ ছাড়া কোন ইলাহ নাই, আমি, আরও সাক্ষ্য দেই যে, মুহাম্মদ আল্লাহর বান্দাহ ও রাসুল”। [৮৯৮]"
সুনানে ইবনে মাজাহ,৯০১,,"حَدَّثَنَا جَمِيلُ بْنُ الْحَسَنِ، حَدَّثَنَا عَبْدُ الأَعْلَى، حَدَّثَنَا سَعِيدٌ، عَنْ قَتَادَةَ، ح وَحَدَّثَنَا عَبْدُ الرَّحْمَنِ بْنُ عُمَرَ، حَدَّثَنَا ابْنُ أَبِي عَدِيٍّ، حَدَّثَنَا سَعِيدُ بْنُ أَبِي عَرُوبَةَ، وَهِشَامُ بْنُ أَبِي عَبْدِ اللَّهِ، عَنْ قَتَادَةَ، . وَهَذَا حَدِيثُ عَبْدِ الرَّحْمَنِ عَنْ يُونُسَ بْنِ جُبَيْرٍ، عَنْ حِطَّانَ بْنِ عَبْدِ اللَّهِ، عَنْ أَبِي مُوسَى الأَشْعَرِيِّ، أَنَّ رَسُولَ اللَّهِ ـ صلى الله عليه وسلم ـ خَطَبَنَا وَبَيَّنَ لَنَا سُنَّتَنَا وَعَلَّمَنَا صَلاَتَنَا فَقَالَ "" إِذَا صَلَّيْتُمْ فَكَانَ عِنْدَ الْقَعْدَةِ فَلْيَكُنْ مِنْ أَوَّلِ قَوْلِ أَحَدِكُمُ التَّحِيَّاتُ الطَّيِّبَاتُ الصَّلَوَاتُ لِلَّهِ السَّلاَمُ عَلَيْكَ أَيُّهَا النَّبِيُّ وَرَحْمَةُ اللَّهِ وَبَرَكَاتُهُ السَّلاَمُ عَلَيْنَا وَعَلَى عِبَادِ اللَّهِ الصَّالِحِينَ أَشْهَدُ أَنْ لاَ إِلَهَ إِلاَّ اللَّهُ وَأَشْهَدُ أَنَّ مُحَمَّدًا عَبْدُهُ وَرَسُولُهُ سَبْعُ كَلِمَاتٍ هُنَّ تَحِيَّةُ الصَّلاَةِ "" .",আবু মুসা আল-আশআরী (রাঃ) থেকে বর্ণিত:,"রাসুলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) আমাদের উদ্দ্যেশ্যে ভাষণ দেন, আমাদের জন্য আমাদের পালনীয় সুন্নাতসমুহ স্পষ্টভাবে বর্ণনা করেন এবং আমাদেরকে আমাদের সালাত শিক্ষা দেন। তিনি বলেন, তোমরা যখন সালাত পড়বে, এবং বৈঠকে বসবে তখন তোমাদের প্রথম কথা হবেঃ ""আত্তাহিয়্যাতুত তায়্যিবাতুস সলাওয়াতু.........ওয়া রসূলুহু""। (""সমস্ত প্রশংসা,পবিত্রতা ও, ইবাদত আল্লাহর জন্য। হে নবী! আপনার উপর শান্তি বর্ষিত হোক,আল্লাহর রহমত ও বরকতও। আমাদের উপর এবং আল্লাহর নেক বান্দাদের উপর শান্তি বর্ষিত হোক। আমি সাক্ষ্য দেই যে, আল্লাহ ছাড়া কোন ইলাহ নেই, আমি আরও সাক্ষ্য দেই যে, মুহাম্মদ তাঁর বান্দা ও রসূল”)। এই সাতটি বাক্যই সলাতের আত্তাহিয়াতু। [৯০০] তাহকীক আলবানী: (ছাবউ কালিমাতিন) কথাটি ছাড়া সহীহ।"
সুনানে ইবনে মাজাহ,৯০২,,"حَدَّثَنَا مُحَمَّدُ بْنُ زِيَادٍ، حَدَّثَنَا الْمُعْتَمِرُ بْنُ سُلَيْمَانَ، ح وَحَدَّثَنَا يَحْيَى بْنُ حَكِيمٍ، حَدَّثَنَا مُحَمَّدُ بْنُ بَكْرٍ، قَالاَ حَدَّثَنَا أَيْمَنُ بْنُ نَابِلٍ، حَدَّثَنَا أَبُو الزُّبَيْرِ، عَنْ جَابِرِ بْنِ عَبْدِ اللَّهِ، قَالَ كَانَ رَسُولُ اللَّهِ ـ صلى الله عليه وسلم ـ يُعَلِّمُنَا التَّشَهُّدَ كَمَا يُعَلِّمُنَا السُّورَةَ مِنَ الْقُرْآنِ "" بِاسْمِ اللَّهِ وَبِاللَّهِ التَّحِيَّاتُ لِلَّهِ وَالصَّلَوَاتُ وَالطَّيِّبَاتُ لِلَّهِ السَّلاَمُ عَلَيْكَ أَيُّهَا النَّبِيُّ وَرَحْمَةُ اللَّهِ وَبَرَكَاتُهُ السَّلاَمُ عَلَيْنَا وَعَلَى عِبَادِ اللَّهِ الصَّالِحِينَ أَشْهَدُ أَنْ لاَ إِلَهَ إِلاَّ اللَّهُ وَأَشْهَدُ أَنَّ مُحَمَّدًا عَبْدُهُ وَرَسُولُهُ أَسْأَلُ اللَّهَ الْجَنَّةَ وَأَعُوذُ بِاللَّهِ مِنَ النَّارِ "" .",জাবির বিন আব্দুল্লাহ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) আমাদের তাশাহুদ শিক্ষা দিতেন, যেমন তিনি আমাদেরকে কুরআনের সুরা শিক্ষা দিতেন। (বিসমিল্লাহি ওয়া বিল্লাহি.......আউযুবিল্লাহি মিনান নার। (আল্লাহর নামে ও আল্লাহর তাওফিকে শুরু করছি। সমস্ত সম্মান, ইবাদত ও পবিত্রতা আল্লাহর জন্য। হে নবী! আপনার উপর শান্তি বর্ষিত হোক, আল্লাহর রাহমত ও বারকাতও। আমাদের উপর এবং আল্লাহর নেক বান্দাদের উপর শান্তি বর্ষিত হোক। আমি সাক্ষ্য দেই যে আল্লাহ ছাড়া কোন ইলাহ নেই।আমি আরও সাক্ষ্য দেই যে মুহাম্মদ তাঁর বান্দাহ্‌ ও তাঁর রসূল। আমি আল্লাহর নিকট জান্নাতের প্রার্থনা করি ও জাহান্নাম থেকে আশ্রয় চাই)। [৯০১]"
সুনানে ইবনে মাজাহ,৯০৩,,"حَدَّثَنَا أَبُو بَكْرِ بْنُ أَبِي شَيْبَةَ، حَدَّثَنَا خَالِدُ بْنُ مَخْلَدٍ، ح وَحَدَّثَنَا مُحَمَّدُ بْنُ الْمُثَنَّى، حَدَّثَنَا أَبُو عَامِرٍ، قَالَ أَنْبَأَنَا عَبْدُ اللَّهِ بْنُ جَعْفَرٍ، عَنْ يَزِيدَ بْنِ الْهَادِ، عَنْ عَبْدِ اللَّهِ بْنِ خَبَّابٍ، عَنْ أَبِي سَعِيدٍ الْخُدْرِيِّ، قَالَ قُلْنَا يَا رَسُولَ اللَّهِ هَذَا السَّلاَمُ عَلَيْكَ قَدْ عَرَفْنَاهُ فَكَيْفَ الصَّلاَةُ قَالَ "" قُولُوا اللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ عَبْدِكَ وَرَسُولِكَ كَمَا صَلَّيْتَ عَلَى إِبْرَاهِيمَ وَبَارِكْ عَلَى مُحَمَّدٍ وَعَلَى آلِ مُحَمَّدٍ كَمَا بَارَكْتَ عَلَى إِبْرَاهِيمَ "" .",আবূ সাঈদ খুদরী (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমরা বললাম, হে আল্লাহর রসূল! এ হলো আপনার প্রতি সালাম যা আমরা জেনে নিয়েছি। অতএব দরূদ কীরূপ? তিনি বলেন তোমরা বলোঃ (অনুবাদ) - ""হে আল্লাহ্! আপনার বান্দা ও রসূল মুহাম্মদের উপর আপনি রহমত বর্ষণ করুন, যেরূপ রহমত নাযিল করেছন ইবরাহীমের প্রতি। আপনি মুহাম্মদের উপর বরকত নাযিল করুন, যেরূপ নাযিল করেছেন ইবরাহিমের উপর। [৯০২]"
