বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
বুলুগুল মারাম,৩৪৯,সহিহ হাদিস,وَعَنِ الْبَرَاءِ بْنِ عَازِبٍ -رَضِيَ اللَّهُ عَنْهُمَا- أَنَّ النَّبِيَّ - صلى الله عليه وسلم - بَعَثَ عَلِيًّا إِلَى الْيَمَنِ -فَذَكَرَ الْحَدِيثَ- قَالَ: فَكَتَبَ عَلِيٌّ بِإِسْلَامِهِمْ، فَلَمَّا قَرَأَ رَسُولُ اللَّهِ - صلى الله عليه وسلم - الْكِتَابَ خَرَّ سَاجِدًا. رَوَاهُ الْبَيْهَقِيُّ ، وَأَصْلُهُ فِي الْبُخَارِيِّ,বারাআ বিন আযিব (রাঃ) থেকে বর্ণিত:,"নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) আলী (রাঃ)-কে ইয়ামানে পাঠিয়েছিলেন। অতঃপর বর্ণনাকারী দীর্ঘ হাদীস বর্ণনা করার পর বলেন, ‘আলী (রাঃ) নাৰী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-কে পত্রদ্বারা ইয়ামেনবাসীদের ইসলাম ধর্ম গ্রহণের সংবাদ জানিয়েছিলেন। নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) উক্ত পত্র পাঠান্তে আল্লাহর নিকট শুকরিয়া জ্ঞাপনের উদ্দেশে সাজদাহ করলেন-বাইহাকী। এর মূল বক্তব্য বুখারীতে রয়েছে।[৩৯০]"
বুলুগুল মারাম,৩৫০,সহিহ হাদিস,عَنْ رَبِيعَةَ بْنِ كَعْبٍ الْأَسْلَمِيِّ - رضي الله عنه - قَالَ: قَالَ لِي النَّبِيُّ - صلى الله عليه وسلم -: «سَلْ»، فَقُلْتُ: أَسْأَلُكَ مُرَافَقَتَكَ فِي الْجَنَّةِ. فَقَالَ: «أَوَغَيْرَ ذَلِكَ» ? قُلْتُ: هُوَ ذَاكَ ، قَالَ: «فَأَعِنِّي عَلَى نَفْسِكَ بِكَثْرَةِ السُّجُودِ» رَوَاهُ مُسْلِمٌ,রাবি'আহ বিন মালিক আসলামী (রাঃ) থেকে বর্ণিত:,"তিনি বলেছেনঃ নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছিলেন, তুমি (কিছু) চাও, আমি বললাম- আমি জান্নাতে আপনার সাহচর্য চাই।"" তিনি বললেন এছাড়া আর কিছু? আমি বললাম, এটিই। তখন তিনি বললেন- তবে তুমি (এর জন্য) অধিক পরিমাণে সাজদাহ দ্বারা (বেশি নফল সলাত আদায় করে) এ ব্যাপারে আমাকে সাহায্য কর। [৩৯১]"
বুলুগুল মারাম,৩৫১,সহিহ হাদিস,وَعَنِ ابْنِ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا قَالَ: حَفِظْتُ مِنَ النَّبِيِّ - صلى الله عليه وسلم - عَشْرَ رَكَعَاتٍ: رَكْعَتَيْنِ قَبْلَ الظُّهْرِ، وَرَكْعَتَيْنِ بَعْدَهَا، وَرَكْعَتَيْنِ بَعْدَ الْمَغْرِبِ فِي بَيْتِهِ، وَرَكْعَتَيْنِ بَعْدَ الْعِشَاءِ فِي بَيْتِهِ، وَرَكْعَتَيْنِ قَبْلَ الصُّبْحِ. مُتَّفَقٌ عَلَيْهِ وَفِي رِوَايَةٍ لَهُمَا: وَرَكْعَتَيْنِ بَعْدَ الْجُمْعَةِ فِي بَيْتِهِ,ইবনু ‘উমার (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) হতে আমি দশ রাকা’আত সলাত আমার স্মৃতিতে সংরক্ষণ করে রেখেছি। যুহরের পূর্বে দু’রাকা’আত পরে দু’রাকা’আত, মাগরিবের পরে দু’রাকা’আত তার ঘরে, ‘ইশার পরে দু’রাকা’আত তার ঘরে এবং দু’রাকা’আত সকালের (ফজরের) সলাতের পূর্বে। উভয়েরই ভিন্ন এক বর্ণনায় আছে- আর দু’রাকা’আত জুমু’আহর পর তার বাড়িতে।[৩৯২]"
বুলুগুল মারাম,৩৫২,সহিহ হাদিস,وَلِمُسْلِمٍ: كَانَ إِذَا طَلَعَ الْفَجْرُ لَا يُصَلِّي إِلَّا رَكْعَتَيْنِ خَفِيفَتَيْنِ,বর্ণনাকারী থেকে বর্ণিত:,মুসলিমে আছে- ফাজ্‌র হয়ে গেলে হালকাভাবে তিনি দু’রাকা’আত (সুন্নাত) সলাত আদায় করতেন। [৩৯৩]
বুলুগুল মারাম,৩৫৩,সহিহ হাদিস,وَعَنْ عَائِشَةَ رَضِيَ اللَّهُ عَنْهَا: أَنَّ النَّبِيَّ - صلى الله عليه وسلم - كَانَ لَا يَدَعُ أَرْبَعًا قَبْلَ الظُّهْرِ، وَرَكْعَتَيْنِ قَبْلَ الْغَدَاةِ. رَوَاهُ الْبُخَارِيُّ,আয়িশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) যুহরের পূর্বে চার রাকা’আত এবং (ফাজ্‌রের পূর্বে) দু’রাকা’আত সুন্নাত সলাত ছাড়তেন না। [৩৯৪]"
বুলুগুল মারাম,৩৫৪,সহিহ হাদিস,وَعَنْ عَائِشَةَ رَضِيَ اللَّهُ عَنْهَا قَالَتْ: لَمْ يَكُنِ النَّبِيُّ - صلى الله عليه وسلم - عَلَى شَيْءٍ مِنَ النَّوَافِلِ أَشَدَّ تَعَاهُدًا مِنْهُ عَلَى رَكْعَتَي الفَجْرِ. مُتَّفَقٌ عَلَيْهِ,আয়িশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) কোন নফল সলাতকে ফাজরের দুরাকাআত সুন্নাতের চেয়ে অধিক গুরুত্ব প্রদান করতেন না। [৩৯৫]"
বুলুগুল মারাম,৩৫৫,সহিহ হাদিস,وَلِمُسْلِمٍ: «رَكْعَتَا الْفَجْرِ خَيْرٌ مِنَ الدُّنْيَا وَمَا فِيهَا»,বর্ণনাকারী থেকে বর্ণিত:,মুসলিমে আছে- ফাজ্‌রের দু’রাকা’আত (সুন্নাত) সলাত দুনিয়া ও তার মধ্যস্থিত সকল বস্তুর চেয়ে উত্তম। [৩৯৬
বুলুগুল মারাম,৩৫৬,সহিহ হাদিস,وَعَنْ أُمِّ حَبِيبَةَ أُمِّ الْمُؤْمِنِينَ رَضِيَ اللَّهُ عَنْهَا قَالَتْ: سَمِعْتُ النَّبِيَّ - صلى الله عليه وسلم - يَقُولُ: «مَنْ صَلَّى اثْنَتَا عَشْرَةَ رَكْعَةً فِي يَوْمٍ وَلَيْلَةٍ بُنِيَ لَهُ بِهِنَّ بَيْتٌ فِي الْجَنَّةِ» رَوَاهُ مُسْلِمٌ، وَفِي رِوَايَةٍ: «تَطَوُّعًا»,মুসলিম জননী উম্মু হাবিবাহ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন- যে ব্যক্তি দিন রাতে বারো রাকা’আত (সুন্নাত) সলাত আদায় করবে তার বিনিময়ে তার জন্য জান্নাতে একখানা অট্টালিকা নির্মাণ করা হবে। অন্য বর্ণনায় ঐ বারো রাকাআতকে “নফল সলাত"" (একই অর্থ) বলা হয়েছে। [৩৯৭]"
বুলুগুল মারাম,৩৫৭,সহিহ হাদিস,وَلِلتِّرْمِذِيِّ نَحْوُهُ، وَزَادَ: «أَرْبَعًا قَبْلَ الظُّهْرِ وَرَكْعَتَيْنِ بَعْدَهَا، وَرَكْعَتَيْنِ بَعْدَ الْمَغْرِبِ، وَرَكْعَتَيْنِ بَعْدَ الْعِشَاءِ، وَرَكْعَتَيْنِ قَبْلَ صَلَاةِ الْفَجْرِ»,বর্ণনাকারী থেকে বর্ণিত:,"তিরমিযীতে অনুরূপই আছে, তবে যা বৃদ্ধি করেছেন (তা হলো) : যুহরের পুর্বে চার রাক’আত ও পরে দু’রাক’আত, মাগরিবের পরে দু’রাক’আত, ‘ইশার পরে দু’রাক’আত, ফজরের পুর্বে দু’রাক’আত। [৩৯৮]"
বুলুগুল মারাম,৩৫৮,সহিহ হাদিস,وَعَنْ أُمِّ حَبِيبَةَ أُمِّ الْمُؤْمِنِينَ رَضِيَ اللَّهُ عَنْهَا قَالَتْ: سَمِعْتُ النَّبِيَّ - صلى الله عليه وسلم - يَقُولُ: «مَنْ حَافَظَ عَلَى أَرْبَعٍ قَبْلَ الظُّهْرِ وَأَرْبَعٍ بَعْدَهَا حَرَّمَهُ اللَّهُ عَلَى النَّارِ»,উম্মু হাবীবাহ (রাঃ) থেকে বর্ণিত:,আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন- যে ব্যক্তি যুহরের ফরযের পুর্বে চার রাক’আত ও পরে চার রাক’আত (সুন্নাত সলাত) এর প্রতি যত্নবান হবে তার উপর জাহান্নাম হারাম হয়ে যাবে। [৩৯৯]
বুলুগুল মারাম,৩৫৯,দুর্বল হাদিস,وَعَنِ ابْنِ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «رَحِمَ اللَّهُ امْرَأً صَلَّى أَرْبَعًا قَبْلَ الْعَصْرِ» رَوَاهُ أَحْمَدُ وَأَبُو دَاوُدَ وَالتِّرْمِذِيُّ وَحَسَّنَهُ، وَابْنُ خُزَيْمَةَ وَصَحَّحَهُ,ইবনু ‘উমার (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন- আল্লাহ ঐ ব্যক্তির উপর রহম করুন যে ‘আসরের (ফরয) সলাতের পুর্বে চার রাক’আত (নফল) সলাত আদায় করে থাকে। তিরমিযী একে হাসান বলেছেন, ইবনু খুযাইমাহ একে সহীহ বলেছেন। [৪০০]"
বুলুগুল মারাম,৩৬০,সহিহ হাদিস,وَعَنْ عَبْدِ اللَّهِ بْنِ مُغَفَّلٍ الْمُزَنِيِّ - رضي الله عنه - عَنِ النَّبِيِّ - صلى الله عليه وسلم - قَالَ: «صَلُّوا قَبْلَ الْمَغْرِبِ، صَلُّوا قَبْلَ الْمَغْرِبِ» ثُمَّ قَالَ فِي الثَّالِثَةِ: «لِمَنْ شَاءَ» كَرَاهِيَةَ أَنْ يَتَّخِذَهَا النَّاسُ سُنَّةً. رَوَاهُ الْبُخَارِيُّ ، وَفِي رِوَايَةِ ابْنِ حِبَّانَ: أَنَّ النَّبِيَّ - صلى الله عليه وسلم - صَلَّى قَبْلَ الْمَغْرِبِ رَكْعَتَيْنِ,আব্দুল্লাহ বিন মুগাফফাল আল মুযান্নী (রাঃ) থেকে বর্ণিত:,"তিনি নাবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)হতে বর্ননা করেছেন, তিনি বলেছেনঃ তোমরা মাগরীবের (ফরযের) পুর্বে (নফল) সলাত আদায় করো, তোমরা মাগরীবের (ফরযের) পুর্বে (নফল) সলাত আদায় করো। লোকেরা এ ‘আমলকে সুন্নাত হিসেবে গ্রহন করতে পারে, এ কারনে তৃতীয়বারে তিনি বললেনঃ এ হুকুম তার জন্য যে ইচ্ছা করে। যেন তিনি নিয়মিত আদায় করা অপছন্দ করলেন। ইবনু হিব্বানের একটি বর্ননায় আছে, নাবী (সাল্লাহু ‘আলাইহি ওয়া সাল্লাম) মাগরীবের পুর্বে দু রাক’আত সলাত আদায় করেছিলেন। [৪০১]"
বুলুগুল মারাম,৩৬১,সহিহ হাদিস,وَلِمُسْلِمٍ عَنْ أَنَسٍ قَالَ: كُنَّا نُصَلِّي رَكْعَتَيْنِ بَعْدَ غُرُوبِ الشَّمْسِ، فَكَانَ - صلى الله عليه وسلم - يَرَانَا، فَلَمْ يَأْمُرْنَا وَلَمْ يَنْهَنَا,মুসলিমে আছে ‘আনাস (রাঃ) থেকে বর্ণিত:,"আমরা সুর্যাস্তের পর দু’ রাক’আত সলাত আদায় করতাম। নাবী (সাল্লাহু আলাইহি ওয়া সাল্লাম) আমাদের দেখতেন এবং আমাদের সেটা করার জন্য হুকুমও করতেন না, নিষেধ ও করতেন না। [৪০২]"
বুলুগুল মারাম,৩৬২,সহিহ হাদিস,وَعَنْ عَائِشَةَ رَضِيَ اللَّهُ عَنْهَا قَالَتْ: كَانَ النَّبِيُّ - صلى الله عليه وسلم - يُخَفِّفُ الرَّكْعَتَيْنِ اللَّتَيْنِ قَبْلَ صَلَاةِ الصُّبْحِ، حَتَّى إِنِّي أَقُولُ: أَقَرَأَ بِأُمِّ الْكِتَابِ? مُتَّفَقٌ عَلَيْهِ,আয়িশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নাবী (সাল্লাহু ‘আলাইহি ওয়া সাল্লাম) ফজরের সলাতের পুর্বের দু’ রাক’আত (সুন্নাত) এত সংক্ষিপ্ত করতেন এমন কি আমি (মনে মনে) বলতাম, তিনি কি (শুধু) উম্মুল কিতাব (সুরাহ্‌ ফাতিহা) তিলাওয়াত করলেন? [৪০৩]"
বুলুগুল মারাম,৩৬৩,সহিহ হাদিস,وَعَنْ أَبِي هُرَيْرَةَ - رضي الله عنه -: أَنَّ النَّبِيَّ - صلى الله عليه وسلم - قَرَأَ فِي رَكْعَتَي الفَجْرِ: {قُلْ يَا أَيُّهَا الْكَافِرُونَ} و {قُلْ هُوَ اللَّهُ أَحَدٌ} رَوَاهُ مُسْلِمٌ,আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,নাবী (সাল্লাহু ‘আলাইহি ওয়া সাল্লাম) ফজরের দু‘ রাক’আত সুন্নত সলাতে “ক্বুল ইয়া আইয়্যুহাল কাফিরুন” ও “ক্বুল হু ওয়াল্লাহু আহাদ” পাঠ করতেন। [৪০৪]
বুলুগুল মারাম,৩৬৪,সহিহ হাদিস,وَعَنْ عَائِشَةَ رَضِيَ اللَّهُ عَنْهَا قَالَتْ: كَانَ النَّبِيُّ - صلى الله عليه وسلم - إِذَا صَلَّى رَكْعَتَي الْفَجْرِ اضْطَجَعَ عَلَى شِقِّهِ الْأَيْمَنِ. رَوَاهُ الْبُخَارِيُّ,আয়িশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নাবী (সাল্লাহু ‘আলাইহি ওয়া সাল্লাম) ফজরের দু’ রাক’আত সুন্নাত সলাত আদায় করার পর ডান কাতে শয়ন করতেন। [৪০৫]"
বুলুগুল মারাম,৩৬৫,সহিহ হাদিস,وَعَنْ أَبِي هُرَيْرَةَ - رضي الله عنه - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «إِذَا صَلَّى أَحَدُكُمْ الرَّكْعَتَيْنِ قَبْلَ صَلَاةِ الصُّبْحِ، فَلْيَضْطَجِعْ عَلَى جَنْبِهِ الْأَيْمَنِ» رَوَاهُ أَحْمَدُ وَأَبُو دَاوُدَ وَالتِّرْمِذِيُّ وَصَحَّحَهُ,আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আল্লাহর রাসূল (সাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন- তোমাদের কেউ যখন ফজরের ফরয সলাতের পুর্বে দু’ রাক’আত সলাত আদায় করবে সে যেন ডান কাতে শয়ন করে। তিরমিযী একে সহীহ্‌ বলেছেন। [৪০৬]"
বুলুগুল মারাম,৩৬৬,সহিহ হাদিস,وَعَنِ ابْنِ عُمَرَ رَضِيَ اللَّهُ عَنْهُمَا قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «صَلَاةُ اللَّيْلِ مَثْنَى مَثْنَى، فَإِذَا خَشِيَ أَحَدُكُمُ الصُّبْحَ صَلَّى رَكْعَةً وَاحِدَةً، تُوتِرُ لَهُ مَا قَدْ صَلَّى» مُتَّفَقٌ عَلَيْهِ,ইবনু ‘উমার (রাঃ) থেকে বর্ণিত:,"আল্লাহর রাসূল (সাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন- রাতের সলাত দু’ দু’ (রাক’আত) করে। আর তোমাদের মধ্যে কেউ যদি ফজ্‌র হবার আশংকা করে, তাহলে সে যেন এক রাক’আত সলাত আদায় করে নেয়। আর সে যে সলাত আদায় করল, তা তার জন্য বিতর হয়ে যাবে । [৪০৭]"
বুলুগুল মারাম,৩৬৭,অন্যান্য,وَلِلْخَمْسَةِ -وَصَحَّحَهُ ابْنُ حِبَّانَ-: «صَلَاةُ اللَّيْلِ وَالنَّهَارِ مَثْنَى مَثْنَى» وَقَالَ النَّسَائِيُّ: «هَذَا خَطَأٌ»,বর্ণনাকারী থেকে বর্ণিত:,"এবং পাঁচ জনে (আহমাদ, আবূ দাউদ, নাসায়ী, তিরমিযী, ইবনু মাজাহ) ও ইবনু হিব্বান একে সহীহ বলেছেন এ শব্দ বিন্যাস এনেঃ “ রাতের ও দিনের সলাত সলাত দু’ দু’ রাক’আত।” নাসায়ী বলেছেন এর মধ্যে ত্রুটি বিদ্যমান । [৪০৮]"
বুলুগুল মারাম,৩৬৮,সহিহ হাদিস,وَعَنْ أَبِي هُرَيْرَةَ - رضي الله عنه - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «أَفْضَلُ الصَّلَاةِ بَعْدَ الْفَرِيضَةِ صَلَاةُ اللَّيْلِ» أَخْرَجَهُ مُسْلِمٌ,আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন - ফরয সলাত ব্যতীত নফল সলাতের মধ্যে শ্রেষ্ঠতম সলাত হচ্ছে – রাতের সলাত । [৪০৯]"
বুলুগুল মারাম,৩৬৯,সহিহ মাওকুফ,وَعَنْ أَبِي أَيُّوبَ الْأَنْصَارِيِّ - رضي الله عنه - أَنَّ رَسُولَ اللَّهِ - صلى الله عليه وسلم - قَالَ: «الْوِتْرُ حَقٌّ عَلَى كُلِّ مُسْلِمٍ، مَنْ أَحَبَّ أَنْ يُوتِرَ بِخَمْسٍ فَلْيَفْعَلْ، وَمَنْ أَحَبَّ أَنْ يُوتِرَ بِثَلَاثٍ فَلْيَفْعَلْ، وَمَنْ أَحَبَّ أَنْ يُوتِرَ بِوَاحِدَةٍ فَلْيَفْعَلْ» رَوَاهُ الْأَرْبَعَةُ إِلَّا التِّرْمِذِيَّ، وَصَحَّحَهُ ابْنُ حِبَّانَ، وَرَجَّحَ النَّسَائِيُّ وَقْفَهُ,আবূ আইঊব আল আনসারী (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেনঃ বিতর সলাত আদায় করা প্রত্যেক মুসলমানের জন্য জরুরী । যদি কেউ পাঁচ রাক’আত বিতর সলাত আদায় করা পছন্দ মনে করে, সে সেটাই করবে; আর যে তিন রাক’আত বিতর পড়া পছন্দ মনে করবে সেও সেটাই করবে; আর যে এক রাক’আত বিতর পড়া পছন্দ মনে করবে সেও সেটাই করবে । আর ইবনু হিব্বান একে সহীহ বলেছেন, নাসায়ী এর মওকুফ হওয়াকেই অগ্রাধিকার দিয়েছেন । [৪১০]"
বুলুগুল মারাম,৩৭০,হাসান হাদিস,وَعَنْ عَلِيِّ بْنِ أَبِي طَالِبٍ - رضي الله عنه - قَالَ: لَيْسَ الْوِتْرُ بِحَتْمٍ كَهَيْئَةِ الْمَكْتُوبَةِ، وَلَكِنْ سُنَّةٌ سَنَّهَا رَسُولُ اللَّهِ - صلى الله عليه وسلم -. رَوَاهُ النَّسَائِيُّ، وَالتِّرْمِذِيُّ وَحَسَّنَهُ، وَالْحَاكِمُ وَصَحَّحَهُ,আলী বিন আবী তলিব (রাঃ) থেকে বর্ণিত:,"তিনি বলেন – বিতর সলাত ফরয সলাতের ন্যায় জরুরী নয়, বরং এটা একটি সুন্নাত, যা আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) চালু করেছেন । তিরমিযী একে হাসান বলেছেন আর হাকিম একে সহীহ বলেছেন । [৪১১]"
বুলুগুল মারাম,৩৭১,সহিহ হাদিস,وَعَنْ جَابِرٍ أَنَّ رَسُولَ اللَّهِ - صلى الله عليه وسلم - قَامَ فِي شَهْرِ رَمَضَانَ، ثُمَّ انْتَظَرُوهُ مِنَ الْقَابِلَةِ فَلَمْ يَخْرُجْ، وَقَالَ: «إِنِّي خَشِيتُ أَنْ يُكْتَبَ عَلَيْكُمُ الْوِتْرُ» رَوَاهُ ابْنُ حِبَّانَ,জাবির বিন ‘আব্দিল্লাহ (রাঃ) থেকে বর্ণিত:,আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) রমাযানে কিয়াম বা রাতের সলাতে জামা’য়াত করে (তিন দিন পর পর) সম্পাদন করলেন । তারপর পরবর্তী রাতে লোকেরা তাঁর অপেক্ষায় থাকলেন; তিনি আর মাসজিদে এলেন না । তিনি বললেন - আমি রাতের এ (তারাবীহ সহ) বিতর সলাত তোমাদের উপর ফরজ হয়ে যাবার আশংকা করছি । [৪১২]
বুলুগুল মারাম,৩৭২,সহিহ হাদিস,وَعَنْ خَارِجَةَ بْنِ حُذَافَةَ - رضي الله عنه - قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «إِنَّ اللَّهَ أَمَدَّكُمْ بِصَلَاةٍ هِيَ خَيْرٌ لَكُمْ مِنْ حُمْرِ النَّعَمِ» قُلْنَا: وَمَا هِيَ يَا رَسُولَ اللَّهِ ? قَالَ: «الْوِتْرُ، مَا بَيْنَ صَلَاةِ الْعِشَاءِ إِلَى طُلُوعِ الْفَجْرِ» رَوَاهُ الْخَمْسَةُ إِلَّا النَّسَائِيَّ، وَصَحَّحَهُ الْحَاكِمُ,খারিজাহ বিন হুযাফাহ (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন – আল্লাহ একটি সলাত দান করে তোমাদেরকে একটি বিশেষ সুযোগ দিয়েছেন তা তোমাদের জন্য লাল রঙের উট অপেহ্মা উত্তম । আমরা বললাম – হে আল্লাহর রাসুল! সেটা কি? তিনি বললেন, ‘বিতর সলাত’, যা পড়া হয় ‘ইশা সলাতের পর থেকে ফজর উদয় হবার পূর্ব পর্যন্ত । হাকিম একে সহীহ্‌ বলেছেন । [৪১৩]"
বুলুগুল মারাম,৩৭৩,দুর্বল হাদিস,وَرَوَى أَحْمَدُ: عَنْ عَمْرِو بْنِ شُعَيْبٍ، عَنْ أَبِيهِ، عَنْ جَدِّهِ نَحْوَهُ,ইমাম আহমাদ ‘আম্‌র বিন শু’আইব থেকে বর্ণনা করেছে তিনি তাঁর পিতা থেকে বর্ণিত:,তিনি তাঁর দাদা থেকে অনুরুপ হাদীস বর্ণনা করেছেন । [৪১৪]
বুলুগুল মারাম,৩৭৪,হাসান হাদিস,وَعَنْ عَبْدِ اللَّهِ بْنِ بُرَيْدَةَ، عَنْ أَبِيهِ قَالَ: قَالَ رَسُولُ اللَّهِ - صلى الله عليه وسلم -: «الْوِتْرُ حَقٌّ، فَمَنْ لَمْ يُوتِرْ فَلَيْسَ مِنَّا» أَخْرَجَهُ أَبُو دَاوُدَ بِسَنَد لَيِّنٍ، وَصَحَّحَهُ الْحَاكِمُ,‘আব্দুল্লাহ বিন বুরাইদা (রাঃ) থেকে বর্ণিত:,"তিনি তাঁর পিতা হতে বর্ণনা করেন, তিনি বলেন, আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন – বিতর সলাত জরুরী বা অবধারিত । অতএব যে তা আদায় না করবে সে আমাদের দলভুক্ত নয় (অর্থাৎ আমাদের অনুসারী নয়)। আবূ দাঊদ দূর্বল সানাদে; হাকীম একে সহীহ বলেছেন । [৪১৫]"
বুলুগুল মারাম,৩৭৫,দুর্বল হাদিস,وَلَهُ شَاهِدٌ ضَعِيفٌ عَنْ أَبِي هُرَيْرَةَ عِنْدَ أَحْمَدَ,আবূ হুরাইরা (রাঃ) থেকে বর্ণিত:,দূর্বল হাদীসটি রয়েছে সেটি উপরোক্ত হাদীসের সমার্থক বা শাহিদ । [৪১৬]
বুলুগুল মারাম,৩৭৬,সহিহ হাদিস,وَعَنْ عَائِشَةَ رَضِيَ اللَّهُ عَنْهَا قَالَتْ: مَا كَانَ رَسُولُ اللَّهِ - صلى الله عليه وسلم - يَزِيدُ فِي رَمَضَانَ وَلَا فِي غَيْرِهِ عَلَى إِحْدَى عَشْرَةَ رَكْعَةً، يُصَلِّي أَرْبَعًا، فَلَا تَسْأَلْ عَنْ حُسْنِهِنَّ وَطُولِهِنَّ، ثُمَّ يُصَلِّي أَرْبَعًا، فَلَا تَسْأَلْ عَنْ حُسْنِهِنَّ وَطُولِهِنَّ، ثُمَّ يُصَلِّي ثَلَاثًا. قَالَتْ عَائِشَةُ، فَقُلْتُ: يَا رَسُولَ اللَّهِ، أَتَنَامُ قَبْلَ أَنْ تُوتِرَ ? قَالَ: «يَا عَائِشَةُ، إِنَّ عَيْنَيَّ تَنَامَانِ وَلَا يَنَامُ قَلْبِي» مُتَّفَقٌ عَلَيْهِ,আয়িশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) রমাযান মাসে এবং অন্যান্য সময় (রাতে) এগার রাক’আতের অধিক সলাত আদায় করতেন না । তিনি চার রাক’আত সলাত আদায় করতেন । তুমি সেই সলাতের সৌন্দর্য ও দীর্ঘতা সম্পর্কে আমাকে প্রশ্ন করো না । তারপর চার রাক’আত সলাত আদায় করতেন । এর সৌন্দর্য ও দীর্ঘতা সম্পর্কে আমাকে প্রশ্ন করো না । অতঃপর তিনি তিন রাক’আত (বিতর) সলাত আদায় করতেন। ‘আয়িশা (রাঃ) বলেন, (একদা) আমি জিজ্ঞেস করলাম, হে আল্লাহর রাসূল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)! আপনি কি বিতরের পূর্বে ঘুমিয়ে থাকেন ? তিনি ইরশাদ করলেনঃ আমার চোখ দুটি ঘুমায়, কিন্তু হৃদয় ঘুমায় না । [৪১৭]"
বুলুগুল মারাম,৩৭৭,সহিহ হাদিস,وَفِي رِوَايَةٍ لَهُمَا عَنْهَا: كَانَ يُصَلِّي مِنَ اللَّيْلِ عَشْرَ رَكَعَاتٍ، وَيُوتِرُ بِسَجْدَةٍ، وَيَرْكَعُ رَكْعَتَي الفَجْرِ، فَتِلْكَ ثَلَاثَ عَشْرَةَ,বর্ণনাকারী থেকে বর্ণিত:,"উক্ত কিতাবদ্বয়ে (বুখারী ও মুসলিমে) উক্ত রাবী বর্ণিত ভিন্ন এক হাদীসে রয়েছেঃ তিনি রাতে ১০ রাক’আত তারাবীহ বা তাহাজ্জুদ সলাত আদায় করতেন, আর ১ রাক’আত বিতর আদায় করতেন, তারপর ফজরের দু’রাক’আত সুন্নাত আদায় করতেন, এভাবে মোট তের রাক’আত সলাত হতো। [৪১৮]"
