বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
১০০ সুসাব্যস্ত হাদিস,৪৪,সহিহ হাদিস,,আবূ সাঈদ এবং আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"তাঁরা বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “যখন তিনজন কোন সফরে বের হয়, তখন তারা যেন একজনকে আমীর বানিয়ে নেয়।” (আবূ দাউদ ২৬০৮)"
১০০ সুসাব্যস্ত হাদিস,৪৫,সহিহ হাদিস,,জাবীর (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমরা যখন উঁচু রাস্তায় আরোহণ করতাম, তখন তাকবীর পাঠ করতাম এবং যখন নিচু রাস্তায় অবতরণ করতাম, তখন তাসবীহ পাঠ করতাম। (বুখারী ২৯৯৩)"
১০০ সুসাব্যস্ত হাদিস,৪৬,সহিহ হাদিস,,খাওলা ইবনে হাকীম (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-কে বলতে শুনেছি, তিনি বলেছেন, “যে ব্যক্তি কোন স্থানে অবতরণ করে বলে, ‘আউযুবি কালিমা-তিল্লা-হিত তা-ম্মা-তি মিন শার্‌রি মা খালাক্ব’ (অর্থাৎ, আমি আল্লাহ্‌র পরিপূর্ণ বাক্য দ্বারা তাঁর সৃষ্টির অনিষ্ট হতে আশ্রয় কামনা করছি)। কোন কিছুই তাঁর ক্ষতি করতে পারবে না, এ স্থান ত্যাগ না করা পর্যন্ত।” (মুসলিম ২৭০৮)"
১০০ সুসাব্যস্ত হাদিস,৪৭,সহিহ হাদিস,,কাআ’ব ইবনে মালিক (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) যখন সফর থেকে ফিরতেন, তখন আগে মসজিদে গিয়ে নামায পরতেন। (বুখারী ৩০৮৮, মুসলিম ৭১৬)"
,,,,,
১০০ সুসাব্যস্ত হাদিস,৪৮,সহিহ হাদিস,,আবূ সাঈদ খুদরী (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) যখন কোন নতুন কাপড় পেতেন, তখন সেটা জামা অথবা পাগড়ি যা হতো সেই নাম উচ্চারন করে বলতেন, ‘আল্লাহুম্মা লাকাল হামদু, আন্তা কাসাউতানী-হ, আস-আলুকা মিন খায়রিহি ওয়া খায়রি মা সুনিয়া লাহু, ওয়া আউযু বিকা মিন শার্‌রিহি ওয়া শার্‌বি মা সুনিয়া লাহ’। অর্থাৎ, হে আল্লাহ্ তোমারই জন্য সকল প্রশংসা। তুমিই আমাকে এ কাপড় পরিয়েছো। আমি তোমার কাছে এর মধ্যে নিহিত কল্যাণ ও এটা যে জন্য তৈরি করা হয়েছে সেসব কল্যাণ প্রার্থনা করছি। আর আমি এ অনিষ্ট এবং এটি যার জন্য তৈরী করা হয়েছে তার অনিষ্ট থেকে তোমার আশ্রয় কামনা করছি।"
১০০ সুসাব্যস্ত হাদিস,৪৯,সহিহ হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “তোমাদের কেউ যখন জুতো পরবে, তখন সে যেন ডান পা দিয়ে শুরু করে এবং যখন জুতো খুলবে, তখন যেন বাঁ পা থেকে আরম্ভ করে। আর জুতো পরলে দু’টোই পড়বে, খুলে রাখলে দু’টোই খুলে রাখবে।” (বুখারী ৫৮৫৫, মুসলিম ২০৯৭)"
১০০ সুসাব্যস্ত হাদিস,৫০,সহিহ হাদিস,,উমার ইবনে আবী সালামা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি একটি বালক হিসেবে রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-এর তত্ত্বাবধানে ছিলাম। খাবার পাত্রে আমার হাত এক জায়গায় স্থির থাকতো না। তাই রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) আমাকে বললেন, “হে বালক, আল্লাহ্‌র নাম দিয়ে (বিসমিল্লাহ বলে) ডান হাত দিয়ে নিজের সামনে থেকে খাও।” (বুখারী ৫৩৭৬, মুসলিম ২০২২)"
১০০ সুসাব্যস্ত হাদিস,৫১,সহিহ হাদিস,,আনাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “অবশ্যই আল্লাহ্‌ এমন বান্দার প্রতি সন্তুষ্ট হন যে খাবার খেয়ে এর (খাবারের) জন্য তাঁর প্রশংসা করে অথবা পান করে এর (পানীয় বস্তুর) জন্য তাঁর প্রশংসা করে।” (মুসলিম ২৭৩৪)"
১০০ সুসাব্যস্ত হাদিস,৫২,সহিহ হাদিস,,আনাস (রাঃ) থেকে বর্ণিত:,"আনাস (রাঃ) নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) থেকে বর্ণনা করেছেন যে, “তিনি দাঁড়িয়ে পান করতে নিষেধ করেছেন।” (মুসলিম ২০২৪)"
১০০ সুসাব্যস্ত হাদিস,৫৩,সহিহ হাদিস,,ইবনে আব্বাস (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) দুধ পান করে কুলি করেছেন এবং বলেছেন, ‘ দুধে তৈলাক্ততা রয়েছে’। (বুখারী ২১১, মুসলিম ৩৫৮)"
১০০ সুসাব্যস্ত হাদিস,৫৪,সহিহ হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, “রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) কখনও কোন খাদ্যের দোষ-ত্রুটি বর্ণনা করেননি। ইচ্ছা হলে আহার করেছেন, অন্যথায় বর্জন করেছেন।” (বুখারী ৫৪০৯, মুসলিম ২০৬৪)"
১০০ সুসাব্যস্ত হাদিস,৫৫,সহিহ হাদিস,,কাআ’ব ইবনে মালিক (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, “রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) তিনটি আঙ্গুলের সাহায্যে আহার করতেন এবং মুছে নেওয়ার পূর্বে স্বীয় হাত চেটে নিতেন।” (মুসলিম ২০৩২)"
১০০ সুসাব্যস্ত হাদিস,৫৬,সহিহ হাদিস,,আবূ যার (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) যমযমের পানি সম্পর্কে বলেন, “উহা বরকতময় পানি। উহা খাদ্যের কাজ করে।” (মুসলিম ২৪৭৩) তায়ালাসী আরো একটু বৃদ্ধি করে বলেন, “এবং তাতে রয়েছে রোগের নিরাময়।”"
১০০ সুসাব্যস্ত হাদিস,৫৭,সহিহ হাদিস,,আনাস ইবনে মালিক (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) ঈদুল ফিতরের দিন কয়েকটি খেজুর না খেয়ে বের হতেন না। অপর এক বর্ণনায় এসেছে, “তিনি বিজোড় সংখ্যক খেজুর খেতেন।” (বুখারী ৯৩৫)"
,,,,,
১০০ সুসাব্যস্ত হাদিস,৫৮,সহিহ হাদিস,,আবূ উমামা বাহেলী (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) কে বলতে শুনেছি, তিনি বলেছেন, “তোমরা কুরআন পড়ো, কারণ তা কিয়ামতের দিন তার পাঠকের জন্য সুপারিশকারী হয়ে আগমন করবে।” (মুসলিম ৮০৪)"
১০০ সুসাব্যস্ত হাদিস,৫৯,সহিহ হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"তিনি রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) কে বলতে শুনেছেন, তিনি বলেছেন, “আল্লাহ্‌ নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) যেরূপ মধুর সুরে কুরআন তেলাওয়াত করার অনুমতি দিয়েছেন অন্য কোন জিনিসকে ঐরূপ পড়ার অনুমতি দেন নাই। তিনি উচ্চঃস্বরে সুন্দর সুরে তেলাওয়াত করতেন।” (বুখারী ৭৫৪৪, মুসলিম ৭৯২)"
১০০ সুসাব্যস্ত হাদিস,৬০,সহিহ হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, “রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) সর্বাবস্থায় আল্লাহ্‌র যিক্‌র করতেন।” (মুসলিম ৩৭৩)"
১০০ সুসাব্যস্ত হাদিস,৬১,সহিহ হাদিস,,জুয়াইরিয়া (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) একদা সকালের নামায পড়ে তাঁর কাছ থেকে উঠে বাইরে গেলেন। তিনি তখন তাঁর মসজিদ (নামাযের স্থানে) বসে ছিলেন। তারপর নবী (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) চাশ্‌তের সময় ফিরে এলেন । তখনও তিনি (জুয়াইরিয়া) বসে ছিলেন। তাই রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) জিজ্ঞেস করলেন, “আমি তোমাকে যে অবস্থায় রেখে গিয়েছিলাম সেই অবস্থাতেই তুমি তখন থেকে বসে রয়েছ? তিনি জবাবে বললেন, হ্যাঁ। নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বললেন, ‘আমি তোমার নিকট থেকে যাওয়ার পর চারটি কালেমা তিনবার পাঠ করেছি। আজ এ পর্যন্ত যা তুমি পাঠ করেছো তার সাথে ওজন করলে এই কালেমা চারটির ওজনই বেশী। কালেমা গুলো হলো, ‘সুবহানাল্লাহি ওয়া বিহামদিহি, আদাদা খালক্বিহি, ওয়া রিযা নাফসিহি, ওয়া যিনাতা আরশিহি, ওয়া মিদাদা কালিমাতিহি।’ অর্থাৎ, আমি আল্লাহ্‌র প্রশংসা সহ পবিত্রতা বর্ণনা করছি তাঁর অগণিত সৃষ্টির সমান, তাঁর সন্তুষ্টি সমান, তাঁর আরশের ওজনের পরিমাণ ও তাঁর কালেমা লিখতে যত কালির প্রয়োজন হয় সেই পরিমাণ। (মুসলিম ২৭২৬)"
১০০ সুসাব্যস্ত হাদিস,৬২,সহিহ হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"আবূ হুরায়রা (রাঃ) নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) থেকে বর্ণনা করেছেন। তিনি বলেছেন, “তোমাদের কেউ যখন হাঁচি দেয়, তখন সে যেন বলে, ‘আলহামদুলিল্লাহ’ এবং তার ভাই অথবা সাথী যেন (উত্তরে) বলে, ‘ইয়ারহামু কাল্লাহ’ অতঃপর সে যেন বলে, ‘ইয়াহদীকুমুল্লাহু ওয়া ইউস্‌লিহ বালাকুম’।” (বুখারী ৬২২৪)"
১০০ সুসাব্যস্ত হাদিস,৬৩,সহিহ হাদিস,,ইবনে আব্বাস (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) কোন অসুস্থ ব্যক্তিকে দেখতে গিয়ে বলতেন, “লা বাসা ত্বহুর ইনশাআল্লাহ্” (চিন্তার কোন কারণ নেই আল্লাহ্ চাহেতো পাপ মোচন হবে)। (বুখারী ৫৬৬২)"
১০০ সুসাব্যস্ত হাদিস,৬৪,সহিহ হাদিস,,উসমান ইবনে আবিল আস (রাঃ) থেকে বর্ণিত:,"তিনি রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-কে সেই ব্যথার অভিযোগ করলেন, যা তিনি ইসলাম গ্রহণের পর থেকে তাঁর শরীরে অনুভব করে আসছেন। তা শুনে রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি অসাল্লাম) বললেন, “শরীরে যেখানে ব্যথা অনুভব করছো সেখানে হাত রেখে তিনবার ‘বিসমিল্লাহ’ বলো এবং সাতবার ‘আউযু বিল্লাহি ওয়া ক্বুদরতিহি মিন শার্‌রি মা আজিদু ওয়া উহাযির’ (আমি আল্লাহ্‌র মর্যাদা এবং তাঁর ক্বুদরতের মাধ্যমে সেই ব্যাথা থেকে আশ্রয় কামনা করছি, যা আমি অনুভব করছি এবং যার আমি আশঙ্কা করছি) পড়ো।” (মুসলিম ২২০২)"
১০০ সুসাব্যস্ত হাদিস,৬৫,সহিহ হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “যখন তোমরা মোরগের ডাক শুনবে, তখন আল্লাহ্‌র অনুগ্রহ চাইবে। কারণ, সে ফেরেশতা দেখেছে। আর যখন গাধার আওয়ায শুনবে, তখন আল্লাহ্‌র নিকট শয়তান থেকে আশ্রয় কামনা করবে। কারণ, সে শয়তান দেখেছে।’ (বুখারী ৩৩০৩, মুসলিম ২৭২৯)"
১০০ সুসাব্যস্ত হাদিস,৬৬,সহিহ হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) যখন বৃষ্টি হতে দেখতেন, তখন বলতেন, “আল্লাহুম্মা সাইয়েবান নাফিআ” (হে আল্লাহ্‌ মুষলধারে উপকারী বৃষ্টি বর্ষাও)। (বুখারী ১০৩২)"
১০০ সুসাব্যস্ত হাদিস,৬৭,সহিহ হাদিস,,জাবির (রাঃ) থেকে বর্ণিত:,"তিনি রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-কে বলতে শুনেছেন, তিনি বলেছেন, “যখন মানুষ স্বীয় বাড়িতে প্রবেশ করার সময় মহান আল্লাহ্‌র যিক্‌র করে নেয়, তখন শয়তান (তার সহচরদের) বলে, না তোমরা রাত্রিবাস করতে পারবে, আর না রাতের খাবার পাবে। কিন্তু প্রবেশ করার সময় যদি আল্লাহ্‌র যিক্‌র না করে, তবে বলে, রাত্রিবাসও করতে পারবে এবং রাতের খাবারও পাবে।” (মুসলিম ২০১৮)"
১০০ সুসাব্যস্ত হাদিস,৬৮,সহিহ হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) থেকে বর্ণনা করেছেন। তিনি বলেছেন, “লোকেরা যখন এমন কোন মজলিসে বসে যেখানে তারা না আল্লাহ্‌র যিক্‌র করে, আর না তাদের নবীর প্রতি দরূদ পাঠ করে, তখন এই মজলিস তাদের অনুতাপের কারণ হয়। এখন আল্লাহ্‌ চাইলে তাদেরকে শাস্তিও দিতে পারেন আবার ক্ষমা করেও দিতে পারেন।” (তিরমিযী ৩৩৮০)"
১০০ সুসাব্যস্ত হাদিস,৬৯,সহিহ হাদিস,,আনাস ইবনে মালিক (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসুল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) যখন পায়খানায় প্রবেশ করার ইচ্ছা করতেন, তখন বলতেন, ‘আল্লাহুম্মা ইন্নী আউযু বিকা মিনাল খুবুসী ওয়াল খাবাইস’ (হে আল্লাহ্‌! আমি তোমার নিকট খবিস জ্বিন নরনারীর অনিষ্ট হতে আশ্রয় কামনা করছি)। (বুখারী ৬৩২২, মুসলিম ৩৫৭)"
১০০ সুসাব্যস্ত হাদিস,৭০,সহিহ হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসুল (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) ঝড়-তুফানের সময় বলতেন, ‘আল্লাহুম্মা ইন্নী আসআলুকা খায়রাহা ওয়া খায়রা মা-ফীহা ওয়া খায়রা মা-উরসিলাত বিহি, ওয়া আউযু বিকা মিন শার্‌রিহা ওয়া শার্‌রি মা-ফিহা ওয়া শার্‌রি মা-উরসিলাত বিহি’ (হে আল্লাহ্‌! আমি তোমার নিকট উহার (ঝড়-তুফানের) কল্যাণ কামনা করছি এবং আমি উহার ভিতরে নিহিত কল্যাণ চাচ্ছি, আর সেই কল্যাণ যা উহার সাথে প্রেরিত হয়েছে। আর আমি উহার অনিষ্ট হতে, উহার ভিতরে নিহিত অনিষ্ট থেকে এবং যে ক্ষতি উহার সাথে প্রেরিত হয়েছে তার অনিষ্ট হতে তোমার নিকট আশ্রয় প্রার্থনা করছি।) (মুসলিম ৮৯৯)"
১০০ সুসাব্যস্ত হাদিস,৭১,সহিহ হাদিস,,আবু দারদা (রাঃ) থেকে বর্ণিত:,"তিনি রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-কে বলতে শুনেছেন, তিনি বলেছেন, “যে ব্যক্তি তার অনুপস্থিত ভাইয়ের জন্য দুআ করে, তার সাথে নিযুক্ত ফেরেশতা বলেন, আমীন, তোমার জন্যও অনুরুপ।” (মুসলিম ২৭৩২)"
১০০ সুসাব্যস্ত হাদিস,৭২,সহিহ হাদিস,,উম্মে সালামা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-কে বলতে শুনেছি যে, ‘যে মুসলিমই বিপদে পতিত হলে আল্লাহ্‌র নির্দেশ অনুযায়ী বলে, ‘ইন্না লিল্লাহি ওয়া ইন্না ইলাইহি রাযিউন, আল্লাহুম্মা জুরনী ফী মুসীবাতী ওয়া আখলিফলী খায়রাম মিনহা’ (আমরা আল্লাহ্‌র জন্য এবং আমাদেরকে তাঁরই দিকে ফিরে যেতে হবে। হে আল্লাহ্‌! আমার বিপদে আমাকে নেকী দান করো এবং যা হারিয়ে গেছে তার বদলে তার চাইতে ভাল জিনিস দান করো।) তাহলে আল্লাহ্ তাকে তার চাইতে উত্তম জিনিস দান করেন।’ (মুসলিম ৯১৮)"
১০০ সুসাব্যস্ত হাদিস,৭৩,সহিহ হাদিস,,বারা ইবনে ‘আযিব (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) আমাদেরকে সাতটি জিনিস করতে নির্দেশ দিয়েছেন এবং সাতটি জিনিস থেকে বিরত থাকতে বলেছেন। আমাদেরকে নির্দেশ দিয়েছেন রোগীদের দেখতে যাওয়ার--- এবং সালামের ব্যাপক প্রচলন করার। (বুখারী ৫১৭৫, মুসলিম ২০৬৬)"
,,,,,
১০০ সুসাব্যস্ত হাদিস,৭৪,সহিহ হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “যে ব্যাক্তি জ্ঞানার্জনের জন্য কোন পথে চলে, আল্লাহ্‌র তার জন্য জান্নাতের পথ সহজ করে দেন।” (মুসলিম ২৬৯৯)"
১০০ সুসাব্যস্ত হাদিস,৭৫,সহিহ হাদিস,,আবূ মুসা আশা’আরী (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “তিনবার অনুমতি চাইবে। অনুমতি দিলে প্রবেশ করবে, অন্যথায় ফিরে যাবে।” (বুখারী ৬২৪৫, মুসলিম ২১৫৩)"
১০০ সুসাব্যস্ত হাদিস,৭৬,সহিহ হাদিস,,আবূ মুসা আশা’আরী (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমার এক পুত্র সন্তান জন্ম গ্রহন করলো। আমি তাকে নিয়ে নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-এর নিকট উপস্থিত হলাম। তিনি তার নাম রাখলেন, ইবরাহীম এবং খেজুর চিবিয়ে তার মুখে দিয়ে তার জন্য বরকতের দুআ করলেন। (বুখারী ৫৪৬৭, মুসলিম ২১৪৫)"
১০০ সুসাব্যস্ত হাদিস,৭৭,সহিহ হাদিস,,আয়েশা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) আমাদেরকে নির্দেশ দিয়েছেন মেয়ের পক্ষ থেকে একটি এবং ছেলের পক্ষ থেকে দু’টি ছাগল আক্বীক্বা করার। (আহমদ ২৫৭৬৪)"
১০০ সুসাব্যস্ত হাদিস,৭৮,সহিহ হাদিস,,আনাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-এর সাথে থাকাকালীন আমাদের উপর বৃষ্টি বর্ষণ শুরু হলে তিনি (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) তাঁর শরীরের কিছু অংশ খুলে ফেললেন যাতে সেখানে বৃষ্টির পানি লাগে। আমরা জিজ্ঞেস করলাম, হে আল্লাহ্‌র রাসূলুল্লাহ! এ রকম কেন করলেন? তিনি বললেন, ‘কারণ ইহা (এই বৃষ্টির পানি) স্বীয় প্রতিপালকের নিকট থেকে সদ্য আগত।” (মুসলিম ৮৯৮)"
১০০ সুসাব্যস্ত হাদিস,৭৯,সহিহ হাদিস,,রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-এর আযাদকৃত গোলাম সাওবান (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম)-এর আযাদকৃত গোলাম সাওবান (রাঃ) রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) থেকে বর্ণনা করেছেন। তিনি বলেছেন, “যে ব্যক্তি কোন রোগীকে দেখতে যায়, সে জান্নাতের ফলমূলে অবস্থান করতে থাকে।” জিজ্ঞেস করা হলো, জান্নাতের ফলমূলে অবস্থান করা কি? তিনি বললেন, “এর ফলমূল সংগ্রহ করা।” (মুসলিম ২৫৬৮)"
১০০ সুসাব্যস্ত হাদিস,৮০,সহিহ হাদিস,,আবূ যার (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) আমাকে বললেন, “কোন ভাল কাজকে তুচ্ছ ভেবো না, যদিও তা তোমার ভাইয়ের সাথে হাসি মুখে সাক্ষাৎ করার কাজ হয়।” (মুসলিম ২৬২৬)"
১০০ সুসাব্যস্ত হাদিস,৮১,সহিহ হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"আবূ হুরায়রা (রাঃ) নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) থেকে বর্ণনা করেছেন যে, এক ব্যক্তি তার ভাইকে দেখার জন্য অন্য এক গ্রামে গেলো। আল্লাহ্‌ তা’য়ালা তার জন্য রাস্তায় একজন ফেরেশতা মোতায়েন করলেন। সে ব্যক্তি যখন ফেরেশতার কাছে পৌঁছলো, তখন ফেরেশতা জিজ্ঞাসা করলেন, তুমি কোথায় যাচ্ছ? সে বললো, আমি এই গ্রামে আমার এক ভাইকে দেখার জন্য যাচ্ছি। ফেরেশতা বললেন, তার উপর তোমার কি কোন অনুগ্রহ আছে, যা তুমি আরো বৃদ্ধি করতে চাও? সে বললো, না। আমি তো শুধু আল্লাহ্‌র জন্য তাকে ভালবাসি। ফেরেশতা বললেন, আমি আল্লাহ্‌র পক্ষ থেকে তোমার কাছে এ পয়গাম নিয়ে এসেছি যে, আল্লাহ্ তোমাকেও ভালবাসেন, যেমন তুমি তোমার ভাইকে তাঁরই জন্য ভালবাসো।” (মুসলিম ২৫৬৭)"
১০০ সুসাব্যস্ত হাদিস,৮২,নির্ণীত নয়,,মিক্বদাদ ইবনে মা’দী কারিবা (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি অসাল্লাম) বলেছেন, “যদি তোমাদের কেউ তার কোন ভাইকে ভালবাসে, তাহলে সে যেন তাকে তার ভালবাসার কথা জানিয়ে দেয়।” (আহমদ ১৬৩০৩) হাদিসের মান নির্ণীত নয়।"
১০০ সুসাব্যস্ত হাদিস,৮৩,সহিহ হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “হাই শয়তান কর্তৃক আসে। অতএব যখন তোমাদের কারো হাই আসে, তখন সে যেন সাধ্যানুসারে তা রোধ করে। কেননা, যখন তোমাদের কেউ হাই তুলে তখন শয়তান হাসে।” (বুখারী ৩২৮৯, মুসলিম ২৯৯৮)"
১০০ সুসাব্যস্ত হাদিস,৮৪,সহিহ হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, তোমরা (মন্দ) ধারণা করা থেকে বিরত থাকো। কারণ, (মন্দ) ধারণাই হচ্ছে সব থেকে বড় মিথ্যা।” (বুখারী ৬০৬৬, মুসলিম ০২৬৩)"
১০০ সুসাব্যস্ত হাদিস,৮৫,সহিহ হাদিস,,আসওয়াদ থেকে বর্ণিত:,"তিনি বলেন, আমি আয়েশা (রাঃ)-কে জিজ্ঞেস করলাম, নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) তাঁর বাড়িতে কি করেন? উত্তরে তিনি বললেন, তিনি বাড়িতে তাঁর পরিবারের কাজে সহযোগিতা করেন। যখন নামাযের সময় এসে উপস্থিত হয়, তখন নামাযের জন্য বেরিয়ে যান। (বুখারী ৬৭৬)"
১০০ সুসাব্যস্ত হাদিস,৮৬,সহিহ হাদিস,,আবূ হুরায়রা (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) বলেছেন, “স্বভাবগত অভ্যাস হলো পাঁচটি অথবা পাঁচটি হলো স্বভাবগত অভ্যাসের অন্তর্ভুক্ত। খাতনা করা, নাভীর নীচের লোম পরিস্কার করা, বগলের চুল ছিঁড়ে ফেলা, নখ কাটা এবং মোচ খাটো করা।” (বুখারী ৫৮৮৯, মুসলিম ২৫৭)"
১০০ সুসাব্যস্ত হাদিস,৮৭,সহিহ হাদিস,,সাহল ইবনে সা’আদ থেকে বর্ণিত:,"সাহল ইবনে সা’আদ নবী করীম (সাল্লাল্লাহু ‘আলাইহি ওয়া সাল্লাম) থেকে বর্ণনা করেছেন। তিনি বলেছেন, “আমি ও এতীমদের দেখাশুনার দায়িত্ব গ্রহণকারী জান্নাতে এত দূর ব্যবধানে থাকবো। তারপর তিনি নিজের তর্জনী ও মধ্যমা আঙ্গুলী দিয়ে ইঙ্গিত করে দেখালেন।” (বুখারী ৬০০৫)"
