বই,হাদিস নাম্বার,হাদিসের মান,আরবি,বর্ণনাকারী,বাংলা
সহিহ তারগিব ওয়াত তাহরিব,৮২,সহিহ লিগাইরিহি,(صحيح لغيره) ورواه البزار من حديث عائشة مختصرا قال: مُعَلِّمُ الْخَيْرِ يَسْتَغْفِرُ لَهُ كُلُّ شَيْءٍ حَتَّى الْحِيْتاَنُ فِيْ الْبَحْرِ.,উল্লেখিত হাদীছটি বাযযার আয়েশা (রাঃ) থেকে বর্ণিত:,তিনি বলেনঃ “কল্যাণের শিক্ষাদানকারীর জন্য প্রত্যেক বস্তু ক্ষমা প্রার্থনা করে এমনকি সমুদ্রের মৎস্যকুলও।”
সহিহ তারগিব ওয়াত তাহরিব,৮৩,হাসান মাওকুফ,"(حسن موقوف) وَعَنْ أبِيْ هُرَيْرَةَ، أَنَّهُ مَرَّ بِسُوقِ الْمَدِينَةِ، فَوَقَفَ عَلَيْهَا، فَقَالَ:""يَا أَهْلَ السُّوقِ، مَا أَعْجَزَكُمْ !""قَالُوا: وَمَا ذَاكَ يَا أَبَا هُرَيْرَةَ؟ قَالَ:""ذَاكَ مِيرَاثُ رَسُولِ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يُقْسَمُ، وَأَنْتُمْ هَاهُنَا ألاَ تَذْهَبُونَ فَتَأَخُذُونَ نَصِيبَكُمْ مِنْهُ !""قَالُوا: وَأَيْنَ هُوَ؟ قَالَ:""فِي الْمَسْجِدِ"" فَخَرَجُوا سِرَاعًا إِلَى الْمَسْجِدِ، وَوَقَفَ أَبُوهُرَيْرَةَ لَهُمْ حَتَّى رَجَعُوا، فَقَالَ لَهُمْ:""مَا لَكُمْ؟""قَالُوا: يَا أَبَا هُرَيْرَةَ فَقَدْ أَتَيْنَا الْمَسْجِدَ، فَدَخَلْنَا، فَلَمْ نَرَ فِيهِ شَيْئًا يُقْسَمُ، فَقَالَ لَهُمْ أَبُو هُرَيْرَةَ:""أَمَا رَأَيْتُمْ فِي الْمَسْجِدِ أَحَدًا؟""قَالُوا: بَلَى، رَأَيْنَا قَوْمًا يُصَلُّونَ، وَقَوْمًا يَقْرَءُونَ الْقُرْآنَ، وَقَوْمًا يَتَذَاكَرُونَ الْحَلالَ وَالْحَرَامَ، فَقَالَ لَهُمْ أَبُو هُرَيْرَةَ:""وَيْحَكُمْ، فَذَاكَ مِيرَاثُ مُحَمَّدٍ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ "". رواه الطبراني في الأوسط بإسناد حسن",আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"তিনি একদা মদীনার বাজার অতিক্রম করছিলেন। তখন বাজারে দাঁড়িয়ে বললেনঃ হে বাজারের লোক সকল! কিসে তোমাদেরকে অপারগ করল? তারা বলল, উহা কি হে আবু হুরায়রা? তিনি বললেনঃ ওখানে রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম)-এর মীরাছ বন্টন হচ্ছে আর তোমরা এখানে? তোমরা সেখানে গিয়ে কিছু অংশ নাও না কেন? তারা বললঃ উহা কোথায়? তিনি বললেনঃ মসজিদে। একথা শুনে তারা সেখানে ছুটে গেল। আর আবু হুরায়রা দাঁড়িয়ে থাকলেন, শেষ পর্যন্ত তারা ফিরে এল। তারপর তিনি তাদেরকে বললেনঃ তোমরা কি করলে? তারা বললঃ হে আবু হুরায়রা! আমরা গিয়ে মসজিদে প্রবেশ করলাম। কিন্তু কোন কিছু বন্টন হচ্ছে তা তো দেখলাম না? আবু হুরায়রা তাদেরকে বললেনঃ তোমরা মসজিদে কাউকে দেখতে পাওনি? তারা বললঃ হ্যাঁ, আমরা দেখেছি কিছু লোক নামায আদায় করছে, কিছু লোক কুরআন পাঠ করছে, কিছু লোক হালাল-হারামের বিষয়ে পরস্পরে আলোচনা করছে। তখন আবু হুরায়রা তাদেরকে বললেনঃ আফসোস তোমাদের জন্যে ওটাই তো মুহাম্মাদ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) এর মীরাছ (উত্তরাধিকার)। (ত্বাবরানী উত্তম সনদে [আওসাত্ব গ্রন্থে] হাদীছটি বর্ণনা করেছেন।)"
সহিহ তারগিব ওয়াত তাহরিব,৮৪,সহিহ হাদিস,(صحيح) عن أبِيْ هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ أنَّ رَسُوْلَ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قال: وَمَنْ سَلَكَ طَرِيقًا يَلْتَمِسُ فِيهِ عِلْمًا سَهَّلَ اللَّهُ لَهُ بِهِ طَرِيقًا إِلَى الْجَنَّةِ. رواه مسلم,আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “যে ব্যক্তি বিদ্যান্বেষণের জন্য রাস্তা চলবে, বিনিময়ে আল্লাহ তার জন্য জান্নাতের একটি পথ সহজ করে দিবেন।” (হাদীছটি বর্ণনা করেছেন মুসলিম প্রমূখ)"
সহিহ তারগিব ওয়াত তাহরিব,৮৫,সহিহ হাদিস,(صحيح) وَعَنْ زر بن حبيش قاَلَ أَتَيْتُ صَفْوَانَ بْنَ عَسَّالٍ الْمُرَادِيَّ رَضِيَ اللَّهُ عَنْهُ فَقَالَ مَا جَاءَ بِكَ قُلْتُ أُنْبِطُ الْعِلْمَ قَالَ فَإِنِّي سَمِعْتُ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَقُولُ مَا مِنْ خَارِجٍ خَرَجَ مِنْ بَيْتِهِ فِي طَلَبِ الْعِلْمِ إِلَّا وَضَعَتْ لَهُ الْمَلَائِكَةُ أَجْنِحَتَهَا رِضًا بِمَا يَصْنَعُ.,যুরর বিন হুবায়শ থেকে বর্ণিত:,"তিনি বলেন, আমি ছাফওয়ান বিন আসসাল আল মুরাদী (রাঃ)এর নিকট আগমণ করলাম। তিনি বললেনঃ কেন এসেছ? আমি বললামঃ জ্ঞানার্জন করব এই উদ্দেশ্যে। তিনি বললেন, আমি শুনেছি রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “যে কেউ ইলম তলব করার উদ্দেশ্যে গৃহ থেকে বের হবে, তার কৃতকর্মের প্রতি (জ্ঞানার্জনের কাজে) সম্ভষ্ট হয়ে ফেরেশতাকুল তার জন্য তাদের ডানাগুলো বিছিয়ে দিবেন।” (হাদীছটি বর্ণনা করেছেন তিরমিযী, ইবনু মাজাহ, ইবনু হিব্বান ও হাকেম। হাকেম বলেন, হাদীছটির সনদ সহীহ হাদীছের বাক্য ইবনে মাজাহর)"
সহিহ তারগিব ওয়াত তাহরিব,৮৬,হাসান সহিহ,"(حسن صحيح) وَعَنْ أَبِيْ أُماَمَةَ رَضِيَ اللَّهُ عَنْهُ، عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ:""مَنْ غَدَا إِلَى الْمَسْجِدِ لا يُرِيدُ إِلا أَنْ يَتَعَلَّمَ خَيْرًا أَوْ يَعْلَمَهُ، كَانَ لَهُ كَأَجْرِ حَاجٍّ تَامًّا حِجَّتُهُ"".رواه الطبراني في الكبير",আবু উমামা (রাঃ) থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “যে ব্যক্তি শুধুমাত্র কল্যাণ শিক্ষা লাভ বা শিক্ষা প্রদানের উদ্দেশ্যে সমজিদে গমণ করবে, তাকে পরিপূর্ণরূপে হজ্জ পালনকারীর ন্যায় প্রতিদান দেয়া হবে।” (ত্বাবরানী কাবীর গ্রন্থে হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,৮৭,সহিহ হাদিস,(صحيح) وروي عَنْ أبِيْ هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ قاَلَ سَمِعْتُ رَسُوْلَ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَقُولُ مَنْ جَاءَ مَسْجِدِي هَذَا لَمْ يَأْتِهِ إِلَّا لِخَيْرٍ يَتَعَلَّمُهُ أَوْ يُعَلِّمُهُ فَهُوَ بِمَنْزِلَةِ الْمُجَاهِدِيْنَ فِي سَبِيلِ اللَّهِ وَمَنْ جَاءَ لِغَيْرِ ذَلِكَ فَهُوَ بِمَنْزِلَةِ الرَّجُلِ يَنْظُرُ إِلَى مَتَاعِ غَيْرِهِ. رواه ابن ماجه والبيهقي,আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ আমি শুনেছি রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “যে ব্যক্তি আমার এই মসজিদে আসবে শুধুমাত্র কল্যাণ শিক্ষা করা বা শিক্ষাদানের উদ্দেশ্যে, সে আল্লাহর পথে জিহাদকারীদের মর্যাদার অধিকারী হবে। আর যে ব্যক্তি অন্য কোন উদ্দেশ্যে আগমণ করবে, সে এমন ব্যক্তির ন্যায়, যে অন্যের সম্পদের দিকে চেয়ে থাকে। (হাদীছটি বর্ণনা করেছেন ইবনু মাজাহ, বায়হাকী ও হাকেম)"
সহিহ তারগিব ওয়াত তাহরিব,৮৮,হাসান লিগাইরিহি,(حسن لغيره) وَعَنْ أنَسِ بْنِ ماَلِكٍقَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مَنْ خَرَجَ فِي طَلَبِ الْعِلْمِ كَانَ فِي سَبِيلِ اللَّهِ حَتَّى يَرْجِعَ. رواه الترمذي وقال حديث حسن,আনাস (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেছেনঃ “যে ব্যক্তি জ্ঞানার্জন করার জন্যে (ঘর থেকে) বের হল, সে ফেরত আসার পর্যন্ত আল্লাহর পথেই থাকল।” (হাদীছটি বর্ণনা করেছেন তিরমিযী, তিনি বলেনঃ হাদীছটি হাসান)"
সহিহ তারগিব ওয়াত তাহরিব,৮৯,হাসান সহিহ,(حسن صحيح) عنْ ابنِ مَسْعُوْدٍ رَضِيَ اللَّهُ عَنْهُ قال سَمِعْتُ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَقُولُ نَضَّرَ اللَّهُ امْرَأً سَمِعَ مِنَّا شَيْئًا فَبَلَّغَهُ كَمَا سَمِعَ فَرُبَّ مُبَلِّغٍ أَوْعَى مِنْ سَامِعٍ. رواه أبو داود والترمذي وابن حبان,ইবনু মাসউদ (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ আমি রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম)-কে একথা বলতে শুনেছিঃ “আল্লাহ তা’আলা মুখমন্ডল উজ্জল করুন সেই ব্যক্তির, যে আমাদের থেকে কিছু শুনবে, অতঃপর যেভাবে শুনেছে সেভাবেই অপরের কাছে পৌঁছে দিবে। কেননা যার কাছে পৌছান হয় সে অনেক সময় শ্রোতার চেয়ে অধিক সংরক্ষণকারী হয়।” (আবু দাউদ, তিরমিয়ী ও ইবনু হিব্বান হাদীছটি বর্ণনা করেছেন) [১] তবে ইবনু হিব্বানের বর্ণনায় বলা হয়ঃ আল্লাহ রহম করুন সেই ব্যক্তির উপর......। (তিরমিযী বলেন, হাদীছটি হাসান সহীহ)"
সহিহ তারগিব ওয়াত তাহরিব,৯০,সহিহ হাদিস,(صحيح) وَعَنْ زَيْدِ بْنِ ثَابِتٍ قاَلَ سَمِعْتُ رَسُوْلَ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَقُولُ نَضَّرَ اللَّهُ امْرَأً سَمِعَ مِنَّا حَدِيثًا فَبَلَّغَهُ غَيْرَهُ فَرُبَّ حَامِلِ فِقْهٍ إِلَى مَنْ هُوَ أَفْقَهُ مِنْهُ وَرُبَّ حَامِلِ فِقْهٍ لَيْسَ بِفَقِيهٍ. ثَلاثٌ لاَ يَغِلُّ عَلَيْهِنَّ قَلْبُ مُسْلِمٍ: إِخْلاصُ الْعَمَلِ لِلَّهِ، وَمُنَاصَحَةُ وُلاةِ الأَمْرِ وَلُزُومُ الْجَمَاعَةِ ، فَإِنَّ دَعْوَتَهُمْ تُحِيطُ مِنْ وَرَائِهِمْ. وَمَنْ كَانَتْ الدُّنْيَا نِيَّتُهُ فَرَّقَ اللَّهُ عَلَيْهِ أَمْرَهُ، وَجَعَلَ فَقْرَهُ بَيْنَ عَيْنَيْهِ ، وَلَمْ يَأْتِهِ مِنَ الدُّنْيَا إِلا مَا كَتَبَ اللَّهُ لَهُ، وَمَنْ نِيَّتُهُ كَانَتْ الآخِرَةَ جَمَعَ اللَّهُ لَهُ شَمْلَهُ، وَجَعَلَ غِنَاهُ فِي قَلْبِهِ، وَأَتَتْهُ الدُّنْيَا رَاغِمَةً. رواه ابن حبان في صحيحه والبيهقي بتقديم وتأخير وروى صدره إلى قوله ليس بفقيه أبو داود والترمذي وحسنه والنسائي وابن ماجه بزيادة عليهما,যায়েদ বিন ছাবেত (রাঃ) থেকে বর্ণিত:,"আমি শুনেছি রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “আল্লাহ তা’আলা উজ্জলতা দান করুন সেই ব্যক্তিকে যে আমাদের একটি হাদীছ শ্রবণ করে অতঃপর তা অপরের কাছে পৌঁছে দেয়। কেননা জ্ঞান বহনকারী কতক ব্যক্তি তার চেয়ে অধিক জ্ঞানীর কাছে পৌছে দেয়। আর জ্ঞান বহনকারী কতক ব্যক্তি, নিজেই জ্ঞানী নয়। তিনটি বিষয়ে কোন মুসলিমের অন্তর হিংসা করে নাঃ (১) কর্মকে আল্লাহর জন্য একনিষ্ঠ করা (২) নেতৃবৃন্দকে নসীহত করা এবং (৩) (মুসলমানদের) জামাআতকে আকড়ে থাকা। কেননা এদের দু’আ অন্যান্যদেরকেও পরিবেষ্টিত করে। যে ব্যক্তির দুনিয়াটাই হল একক উদ্দেশ্য, আল্লাহ তার প্রতিটি বিষয়কে বিশৃংখল করে দেন। দুচোখের সামনে শুধু অভাব-অনটন লাগিয়ে রাখেন। আর নির্ধারিত বস্তু ছাড়া দুনিয়ার কোন কিছুই তার কাছে আসে না। যে ব্যক্তির উদ্দেশ্য শুধুমাত্র আখেরাত, আল্লাহ তার প্রতিটি বিষয় সুশৃংখল করে দেন। তার অন্তরকে পরিতৃপ্ত করে দেন। আর দুনিয়ার সম্পদ তার সামনে লাঞ্ছিত অবস্থায় হাজির হয়।” (হাদীছটি ইবনু হিব্বান (সহীহ) গ্রন্থে এবং বায়হাকী বাক্যগুলো কিছু আগে পিছে করে বর্ণনা করেন।) (আর আবু দাউদ, তিরমিয়ী, নাসাঈ ও ইবনু মাজাহ হাদীছটির শুরু থেকে নিজেই জ্ঞানী নয়..। পর্যন্ত বর্ণনা করেন।)"
সহিহ তারগিব ওয়াত তাহরিব,৯১,সহিহ লিগাইরিহি,(صحيح) وروي عن أنَسِ بْنِ ماَلِكٍ رَضِيَ اللَّهُ عَنْهُ قال: خَطَبَنَا رَسُوْلُ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ بِمَسْجِدِ الْخَيْفِ مِنْ مِنىً فَقاَلَ: نَضَّرَ اللَّهُ امْرَأً سَمِعَ مَقَالَتِي فَحَفِظَها وَوَعَاهَا وَبَلَّغَهَا مَنْ لَمْ يَسْمَعْهَا ثم ذهب بها إِلَى مَنْ لَمْ يَسْمَعْهَا فَرُبَّ حَامِلِ فِقْهٍ لا فِقْهَ لَهُ وَرُبَّ حَامِلِ فِقْهٍ، إِلَى مَنْ هُوَ أَفْقَهُ مِنْهُ. رواه الطبراني في الأوسط,আনাস বিন মালেক (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) মিনার মসজিদে খায়ফে আমাদের সামনে বক্তব্য রাখলেন। তিনি বললেনঃ “আল্লাহ সেই ব্যক্তিকে উজ্জলতা দান করুন, যে আমার কথা শুনেছে- মুখস্ত করেছে ও ধারণ করে রেখেছে। অতঃপর যারা তা শুনেনি তাদের কাছে পৌঁছিয়েছে। কেননা কতক জ্ঞান বহনকারী নিজে জ্ঞানী নয়। আর কতক জ্ঞান বহনকারী ব্যক্তি তার চেয়ে বড় জ্ঞানীর নিকট তা পৌঁছিয়ে থাকে।” (হাদীছটি বর্ণনা করেছেন ত্বাবরানী [আওসাত] গ্রন্থে)"
সহিহ তারগিব ওয়াত তাহরিব,৯২,সহিহ লিগাইরিহি,(صحيح لغيره) وَعَنْ جبير بن مطعم قال: سَمِعْتُ رَسُولَ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ ، يَقُولُ بِالْخَيْفِ خَيْفِ مِنًى : نَضَّرَ اللَّهُ عَبْدًا سَمِعَ مَقَالَتِي فَحَفِظَها وَوَعَاهَا وَبَلَّغَهَا مَنْ لَمْ يَسْمَعْهَا فَرُبَّ حَامِلِ فِقْهٍ لا فِقْهَ لَهُ وَرُبُّ حَامِلِ فِقْهٍ ، إِلَى مَنْ هُوَ أَفْقَهُ مِنْهُ ، ثَلاثٌ لا يَغِلُّ عَلَيْهِنَّ قَلْبُ مُؤْمِنٍ: إِخْلاصُ الْعَمَلِ لِلَّهِ وَالنَّصِيحَةُ لأَئِمَّةِ الْمُسْلِمِينَ ، وَلُزُومُ جَمَاعَتِهِمْ ، فَإِنَّ دَعْوَتَهُمْ ، تُحِيطُ مَنْ وَرَاءَهُمْ. رواه أحمد وابن ماجه والطبراني في الكبير مختصرا ومطولا,জুবাইর বিন মুতএম (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ আমি শুনেছি রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “আল্লাহ তা’আলা সেই বান্দাকে সৌন্দর্যতা ও উজ্জলতা দান করুন, যে আমার বক্তব্য শুনেছে, উহা মুখস্ত করেছে ও ভালভাবে সংরক্ষণ করেছে এবং যে শুনেনি তার কাছে পৌঁছে দিয়েছে। কেননা কতক জ্ঞান বহনকারী ব্যক্তি কোন জ্ঞান রাখে না। আর জ্ঞান বহনকারী কতক ব্যক্তি তার চাইতে বেশী জ্ঞানীর নিকট তা পৌঁছিয়ে দেয়। তিনটি ক্ষেত্রে মুমিন ব্যক্তির দিলে কোন হিংসা-দ্বেষ থাকে না। (১) আমলকে এখলাসের সাথে আল্লাহর জন্য নির্দিষ্ট করা। (২) মুসলমানদের নেতৃবৃন্দকে নসীহত করা এবং (৩) তাদের জামাআতকে আঁকড়ে থাকা। কেননা তাদের দু’আ পরবর্তদেরকেও শামিল করে।” (হাদীছটি বর্ণনা করেছেন আহমাদ, ইবনু মাজহ ও ত্বাবরানী [কাবীর গ্রন্থে] সংক্ষিপ্ত ও দীর্ঘকারে)"
সহিহ তারগিব ওয়াত তাহরিব,৯৩,সহিহ হাদিস,(صحيح) وَعَنْ أبِيْ هُرَيْرَةَ رَضِيَ اللَّهُ عَنْهُ قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ إِذَا مَاتَ الْإِنْسَانُ انْقَطَعَ عَنْهُ عَمَلُهُ إِلَّا مِنْ ثَلَاثٍ صَدَقَةٍ جَارِيَةٍ أَوْ عِلْمٍ يُنْتَفَعُ بِهِ أَوْ وَلَدٍ صَالِحٍ يَدْعُو لَهُ رواه مسلم وغيره,আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) এরশাদ করেছেনঃ “আদম সন্তান যখন মৃত্যু বরণ করে, তখন তিনটি আমল ব্যতীত তার সমস্ত আমল বন্ধ হয়ে যায়ঃ (১) সাদকায়ে জারিয়া (২) উপকারী বিদ্যা (৩) সৎ সন্তানের দু’আ৷” (মুসলিম প্রমুখ হাদীছটি বর্ণনা করেছেন) { নোটঃ হাফেয ইবনু হাজার বলেনঃ উল্লেখিত হাদীছ ও তদনুরূপ হাদীছ সমূহ দ্বারা বুঝা যায়, উপকারী বিদ্যার নকল কপিকারীও তার ছোয়াব পাবে। এমনি ভাবে যে উহা পাঠ করবে বা নকল কপি করবে বা তদানুযায়ী আমল করবে তার প্রতিদানও লাভ করবে। আর অপকারী বিদ্যা, যাতে পাপ রয়েছে- তার নকলকারী পাপের ভাগী হবে। এমনিভাবে যে উহা পাঠ করবে বা নকল কপি করবে বা সে অনুযায়ী আমল করবে তার পাপও তাকে বহন করতে হবে যতদিন তার সেই লিখা অবশিষ্ট থাকবে। যেমনটি পূর্বোল্লিখিত হাদীছ সমূহ দ্বারা প্রমাণিত হয়েছে, যে ব্যক্তি ইসলামে উত্তম রীতি চালু করবে...... যে ব্যক্তি ইসলামে খারাপ কাজ চালু করবে….. }"
সহিহ তারগিব ওয়াত তাহরিব,৯৪,সহিহ হাদিস,(صحيح) وَعَنْه قال قَالَ: قَالَ رَسُولُ اللَّهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ مَنْ كَذَبَ عَلَيَّ مُتَعَمِّدًا فَلْيَتَبَوَّأْ مَقْعَدَهُ مِنْ النَّارِ. رواه البخاري ومسلم وغيرهما,আবু হুরায়রা (রাঃ) থেকে বর্ণিত:,"তিনি বলেনঃ রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেছেনঃ “যে ব্যক্তি ইচ্ছাকৃতভাবে আমার উপর মিথ্যারোপ করবে, সে তার স্থায়ী ঠিকানা জাহান্নামে করে নিবে।“ (হাদীছটি বর্ণনা করেছেন বুখারী ও মুসলিম প্রমূখ। এ হাদীছটি একাধিক সাহাবী থেকে মুতাওয়াতের পর্যায়ে বর্ণিত হয়েছে। যা সহীহ, সুনান ও মুসনাদ গ্রন্থসমূহে বিদ্যমান রয়েছে)"
সহিহ তারগিব ওয়াত তাহরিব,৯৫,সহিহ হাদিস,(صحيح) وَعَنْ سَمُرَةَ بنِ جُنْدَبٍ عَنْ النَّبِيِّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قاَلَ: مَنْ حَدَّثَ عَنِّي بِحَدِيثٍ يُرَى أَنَّهُ كَذِبٌ فَهُوَ أَحَدُ الْكَاذِبِينَ. رواه مسلم وغيره,সামুরা বিন জুনদুব (রাঃ) থেকে বর্ণিত:,"নবী (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “যে ব্যক্তি আমার নামে কোন হাদীছ বর্ণনা করে মনে করে যে হাদীছটি মিথ্যা, তবে (বর্ণনা করার কারণে) সে দু'জন মিথ্যাবাদীর একজন।“ (মুসলিম প্রমূখ হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,৯৬,সহিহ হাদিস,(صحيح) وَعَنْ المغيرة قاَلَ سَمِعْتُ رَسُوْلَ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ يَقُولُ إِنَّ كَذِبًا عَلَيَّ لَيْسَ كَكَذِبٍ عَلَى أَحَدٍ فَمَنْ كَذَبَ عَلَيَّ مُتَعَمِّدًا فَلْيَتَبَوَّأْ مَقْعَدَهُ مِنْ النَّارِ. رواه مسلم وغيره,মুগীরা (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, আমি শুনেছি রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেনঃ “নিঃসন্দেহে আমার প্রতি মিথ্যারোপ করা অন্য কারো প্রতি মিথ্যারোপ করার মত নয়। কেননা যে ব্যক্তি ইচ্ছাকৃতভাবে আমার উপর মিথ্যারোপ করবে, সে তার বাসস্থান জাহান্নামে নির্ধারণ করে নিবে।” (হাদীছটি বর্ণনা করেছেন বুখারী ও মুসলিম প্রমূখ)"
সহিহ তারগিব ওয়াত তাহরিব,৯৭,সহিহ হাদিস,(صحيح) عن جابر رَضِيَ اللَّهُ عَنْهُ، أنَّ النَّبِيَّ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ كَانَ يَجْمَعُ بَيْنَ الرَّجُلَيْنِ مِنْ قَتْلَى أُحُدٍ يعني فِيْ القَبْرِ ثُمَّ يَقُولُ أَيُّهُماَ أَكْثَرُ أَخْذًا لِلْقُرْآنِ فَإِذَا أُشِيرَ لَهُ إِلَى أَحَدِهِمَا قَدَّمَهُ فِي اللَّحْدِ. رواه البخاري,জাবের (রাঃ) থেকে বর্ণিত:,"তিনি বলেন, ওহুদ যুদ্ধে শহীদদেরকে কবর দেয়ার সময় রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) দু’ব্যক্তিকে একসাথে রাখছিলেন এবং বলছিলেনঃ “দু’জনের মধ্যে কে বেশী কুরআন জানত? যখন কোন এক ব্যক্তিকে ইঙ্গিত করা হত, তখন তাকে প্রথমে কবরে রাখতেন।” (হাদীছটি বর্ণনা করেছেন বুখারী)"
সহিহ তারগিব ওয়াত তাহরিব,৯৮,হাসান হাদিস,(حسن ) و عَنْ أَبِي مُوسَى الْأَشْعَرِيِّ رَضِيَ اللَّهُ عَنْهُ أنَّ رَسُوْلَ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قَالَ إِنَّ مِنْ إِجْلَالِ اللَّهِ إِكْرَامَ ذِي الشَّيْبَةِ الْمُسْلِمِ وَحَامِلِ الْقُرْآنِ غَيْرِ الْغَالِي فِيهِ وَالْجَافِي عَنْهُ وَإِكْرَامَ ذِي السُّلْطَانِ الْمُقْسِطِ. رواه أبو داود,আবু মূসা (রাঃ) থেকে বর্ণিত:,"নিশ্চয় রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেন, আল্লাহকে মর্যাদা দেয়ার অন্তর্ভুক্ত হল এই ব্যক্তিবর্গকে সম্মান করাঃ (১) বৃদ্ধ মুসলিম ব্যক্তি (২) কুরআন ধারণকারী [১] যিনি সে ব্যাপারে অতিরঞ্জনকারী নয় এবং তার সাথে রুঢ় আচরণকারীও নয়। এবং (৩) ন্যায় পরায়ন শাসককে সম্মান করা। (আবু দাউদ হাদীছটি বর্ণনা করেছেন)"
সহিহ তারগিব ওয়াত তাহরিব,৯৯,সহিহ হাদিস,(صحيح) وَعَنْ ابن عباس أنَّ رَسُوْلَ اللهِ صَلَّى اللَّهُ عَلَيْهِ وَسَلَّمَ قال: البَرَكَةُ مَعَ أكاَبِرِكُمْ رواه الطبراني في الأوسط والحاكم وقال صحيح على شرط مسلم,ইবনু আব্বাস (রাঃ) থেকে বর্ণিত:,"রাসূলুল্লাহ (সাল্লাল্লাহু আলাইহি ওয়াসাল্লাম) বলেন, “তোমাদের বয়স্ক ব্যক্তির সাথে রয়েছে বরকত।” (হাদীছটি বর্ণনা করেছেন ত্বাবরানী [আওসাত গ্রন্থে] এবং হাকেম, তিনি বলেন, মুসলিমের শর্তানুযায়ী হাদীছটি সহীহ)"
